Unnamed: 0,nom,ville,ice
78859,Western African Shipping Services Maroc,Oulad Berhil M,001756966000059
78860,A.M.F.C.S,Sidi Bernoussi,001757017000040
78861,Sobenamr,Tanger,001757018000013
78862,Groupe Scolaire El Yazidi Prive,Rabat,001757019000083
78863,Consenergy Consortile,Casablanca,001757027000061
78864,Inas Inas,Mekns M,001757041000071
78865,Boudour Conseil,Sidi Allal El Bahraoui,001757061000016
78866,Spcom,Casablanca,001757161000032
78867,Ifni De Construction,Ouzioua,001757211000040
78868,Es Saleh Mohammed,Fès,001757276000031
78869,Forum Des Mailles,Casablanca,001757285000079
78870,Kamatraco,Fès,001757330000028
78871,Societe D'Importation Et Distribution,Casablanca,001757350000070
78872,Box Conseil (Ste),Sale,001757389000084
78873,Abahri Bat,Al Hoceima,001757463000026
78874,Algue Mer Coebo,Dakhla,001757545000043
78875,Societe Jakhnia Trans,Knitra M,001757605000072
78876,All U Need,Sale,001757654000010
78877,OMEGA ENGINEERING,El Jadida,001757667000047
78878,Beans,Sidi Bibi,001757672000009
78879,G7 De Gardiennage,Tan,001757678000041
78880,Moroccan Translation Et Consulting Agency  (Mtca),Casablanca,001757699000056
78881,HIGHSIDE MOROCCO,Rabat,001757729000022
78882,Ste Toulal Bois,Rabat,001757775000041
78883,Societe De Fabrication Et Diffusion De Pharmacie  (Fadip),Casablanca,001757786000035
78884,Tarik S.O.S,Khouribga,001757803000061
78885,Lounesse-Car,Goulmima M,001757893000056
78886,Orbi-Trans,Soualem,001757985000094
78887,Societe El Ouariachi De Cablage Et De Distribution Electrique,Nador,001757991000029
78888,MINOTERIE ELABBASSIA,Marrakech,001758020000022
78889,Arab Soft Maroc,Casablanca,001758069000057
78890,Oro Services,Casablanca,001758071000003
78891,Ste Ted-Services Holding Offshore,Tanger,001758105000055
78892,Joumes International Trans,Safi,001758109000044
78893,Les Editions Du Reve Au Concret,Agdal Riyad Ar,001758137000064
78894,Avnes,Oued Zem M,001758145000042
78895,Entreprise Sana Benaa,Casablanca,001758227000059
78896,NUOVA LIFT,Casablanca,001758242000042
78897,Beta Beach,Tetouan,001758257000025
78898,Toy Toy,Mdina Ar,001758274000051
78899,Orient Miniere,Nador,001758279000013
78900,Fiduciaire Jabbari,Casablanca,001758305000087
78901,Zirari-Car,Essaouira,001758346000047
78902,Gueliz Decors,Marrakech,001758397000028
78903,Grabou Batiment,Sultan,001758483000034
78904,Antalya Pro,Casablanca,001758502000006
78905,Securex Khemisset,Khemisset,001758520000005
78906,Societe D' Etudes Des Systemes Electrotechniques  (Seselect),Casablanca,001758525000064
78907,Union Marocaine De La Video  (Umavi),Casablanca,001758536000058
78908,Repsol Exploracion,Anfa,001758628000096
78909,KIOMA,Kénitra,001758671000002
78910,Izantrane Trans,El Aioun Sidi Mellouk M,001758694000060
78912,United Tech,Sidi Moumen Ar,001758713000032
78913,Hsain Construction,Tanger,001758774000034
78914,Four Elements,El Maarif Ar,001758790000087
78915,Palais Resto Trait,Casablanca,001758819000080
78916,Waystocap,Casablanca,001758837000079
78917,Horibym,Mehdya,001758839000025
78918,Chronobat,Agdal Riyad,001758866000072
78919,Espace Rh,Tanger,001758920000069
78920,Safi (Realisation Et Etude D'Architecture De)  (Safidas),Safi,001758931000063
78921,Pains Et Gourmandises,Rabat,001758966000088
78922,Soma Experts,Casablanca,001758990000022
78923,QABA ENTREPRISE,Azilal,001759021000058
78924,Adelbi,Oujda,001759050000051
78925,Guardia-Lay,Laayoune,001759061000045
78926,Maroc Travel Rent,Casablanca,001759066000007
78928,Melody Arabia,Sidi Belyout,001759170000012
78929,Melody Cafe,Casablanca,001759171000082
78930,Startinox,Casablanca,001759285000011
78931,Exprimm Etudes Et Services Immobilier,Agdal Riyad Ar,001759364000012
78932,Jado Junior Loc,Gueliz Ar,001759385000027
78933,Myaf,Rabat,001759402000053
78934,PRODICO SERVICE,Casablanca,001759556000066
78936,Septeme Art Finances,Guelmim,001759616000095
78937,Chajar Car,Bni Mellal M,001759629000035
78938,Traiteur Et Gestion De Restauration Marocaine  (Tgrm),Casablanca,001759804000063
78939,Cedre D'Ajdir,Khenifra,001759860000006
78940,Somerpip,Jadida M,001760081000053
78942,Ste Estramonia Electricite,Tanger,001760084000069
78943,Halte De Sidi Smail,Sidi Smail,001760121000040
78944,Kheddad,Laayoune,001760140000012
78945,Factorii By Igor Desmazieres,Casablanca,001760340000044
78946,Sanitaire Laayoune,Laayoune,001760380000031
78947,Assalam Lilabrar,Azilal M,001760600000008
78948,Habitat Economique Du Maroc,Rabat,001761023000033
78949,TRASPEX MINING,Rabat,001761054000069
78950,Societe Aqifarase,Knitra M,001761078000003
78951,Societe Immobiliere Maanan Et Consort,Nador,001761123000049
78952,Carrosseries Vilman,Casablanca,001761137000059
78953,Msder International,Fquih Ben Salah M,001761138000032
78954,Societe Orientale Dembouteillage,Oujda,001761151000069
78955,3D Technologies,Khémisset,001761163000036
78956,Dunas Production,Laayoune,001761199000034
78957,Auto Ecole Akram,Fnidq M,001761201000077
78958,Pistra,Casablanca,001761246000026
78959,Societe Csp Auto,Knitra M,001761262000079
78960,Agroprocess,Casablanca,001761294000088
78961,Multi Affaires,Souk Lakhmis Dades,001761305000082
78964,Hg Trans,Youssoufia M,001761358000009
78965,Fised  (Fised),Casablanca,001761370000073
78966,Consul'Chem,Casablanca,001761380000094
78967,Asl-Fes,Mdina Ar,001761411000033
78969,Taza Fourniture Generale,Agadir,001761456000079
78970,Amalmi Inox,Tanger,001761544000031
78971,Societe Shop Photo,Casablanca,001761576000040
78972,Societe El Matarki,Mechra Bel Ksiri M,001761665000062
78973,Ganouna Et Fils Carrieres,Sefrou,001761672000067
78974,Zaid Raad Sport Horses,Agdal Ar,001761734000042
78975,Societe Multibag,Casablanca,001761754000084
78976,Ferti Protect,Rabat,001761826000080
78977,Ste Dexpertise Dengins Roulants,Rabat,001761837000074
78978,S.I Mavdal,Casablanca,001761855000073
78980,D.H.Metaux,Mohammedia,001761914000032
78981,Travaux 2016,Casablanca,001761939000036
78983,Ste Centre Java De Service Formation Prive,Mdina Ar,001761999000065
78984,Avd Energies Maroc,Imrabten,001762009000086
78985,Atlantis Project,Marrakech,001762046000057
78986,Abraji - Materiaux,Casablanca,001762117000080
78987,Ste Images Et Media,Agadir,001762118000053
78988,First Dinde,Ben Maachou,001762130000020
78989,Amha,Tanger,001762134000009
78990,Groupe N.S.B.S International,Casablanca,001762136000052
78991,Moumni Aluminium,Jadida,001762170000007
78992,Beka Travaux,Mohammedia,001762175000066
78994,Rio Food,Dakhla,001762275000082
78995,Assistance Electrique Electronique  (Asselec),Casablanca,001762289000092
78996,AT2M (Assistance Technique Minoteries Maroc),Meknès,001762344000062
78997,Sobarom Horizon De Travaux,Béni Mellal,001762374000028
78998,RUSTICANA,Rabat,001762390000081
78999,B H B Z Immo,Laayoune,001762392000027
79000,Oussadist,Mohammedia,001762441000062
79002,Dir Lamhaya Agricole,Oujda,001762479000006
79003,Patinor,Yacoub El Mansour Ar,001762547000013
79004,IDYR (Boucharouette Eco Création),Casablanca,001762598000091
79005,Sodial,Casablanca,001762642000067
79006,Societe Leader Service And Marketing,Sidi Bernoussi Ar,001762664000055
79007,Maroc Securite Interim,Settat,001762693000048
79008,Batraserv,Ait Melloul M,001762703000069
79010,Alami Freres (Ste),Casablanca,001762752000007
79011,Eclair Com,Casablanca,001762767000087
79012,Yas Services,Rabat,001762780000027
79013,Veloma Info,Laayoune,001762782000070
79014,Proximedia,Sebaâ,001762795000010
79015,Globways International,Casablanca,001762840000056
79017,Global Terrassement,Oujda,001762972000081
79018,North Africa Technologies & Trade,Casablanca,001762976000070
79019,Oumnia Equipements,Jadida,001763024000035
79020,Bon Genie,Tanger,001763071000027
79021,Trans Akhaouayne,Tanger,001763181000064
79022,Menuibel,Mekns,001763182000037
79023,Confection Takadoum  (Cotak),Moulay Rachid,001763199000063
79024,Widyane Rif,Driouch,001763222000024
79025,Centre De Formation Continue Anfa  (Cfca),Casablanca,001763230000002
79026,Prodream,Rabat,001763236000034
79027,Societe Commerciale El Koutbi,Nador,001763254000033
79028,Mozatex,Casablanca,001763296000063
79029,Abda-Laser,Safi,001763300000052
79030,Assal Transport,Marrakech,001763346000071
79031,Techno Bed,Sidi Bernoussi Ar,001763350000060
79032,Agence D'Information Tetouanaise Pour Le Service De La Photografhie  (A.J.T.S.P),Tetouan,001763370000005
79033,Societe Air Phone,Meknès,001763439000082
79034,Le Paradis D'Electricite,Azemmour,001763461000070
79035,Maprog,Agadir,001763468000075
79036,Education 21,Laayoune,001763610000024
79037,Salon Auto Dadi Ste,Al Hoceima,001763615000083
79038,Developpement Industriel Et Maritime (Ste De)  (Induma),Casablanca,001763635000028
79039,Bel Design,Rabat,001763651000081
79040,Ste Aounate Bina,Jadida,001763663000048
79041,Transit Espace Mogador,Essaouira,001763723000077
79042,Bosphore Mobilia,Casablanca,001763746000038
79043,Italia Moda,Marrakech,001763772000015
79044,General Tajhiz,Jaidate,001763787000095
79045,Immobiliaria Valenciana,Tanger,001763825000039
79046,Groupamar,Sebaâ,001763858000021
79047,LUKUS - CIE INDUSTRIELLE (compania industrial del Lukus),Larache,001763869000015
79048,Imprimerie Papeterie Zazza,Dcheira El Jihadia M,001763871000058
79049,RIAD SALAM FÈS,Fés,001763905000013
79050,Etudes Et Optimisation Du Sahara,Laayoune,001763910000072
79051,POWERAIR,Casablanca,001763924000082
79052,S & J,Deroua,001763929000044
79053,Ste Carrieres De Sable Tissir,Sidi Ishaq,001763933000033
79054,Shumisa,El Menzeh,001763953000075
79055,Recolte Dor,El Maarif Ar,001763968000058
79056,Ingenierie Service Realisation A5,Settat,001764035000092
79057,Societe Immobiliere Maha,Fès,001764050000075
79058,Galaxy Media,Casablanca,001764060000096
79059,Multiartisanat Marocain,Marrakech,001764100000083
79060,Iknioune De Travaux Divers,Ikniouen,001764160000015
79061,Ste Eagle Fort Transport,Lalla Mimouna,001764301000088
79062,Societe Slik - Company,Fès,001764342000048
79063,Rush Car,Agdal Riyad Ar,001764349000053
79064,Casa-129,Casablanca,001764407000039
79065,TAJEMOUETI GROUPE (Groupe Tajemoueti Nord Afrique),Casablanca,001764494000018
79066,E.P.A Travaux,Berkane M,001764510000071
79067,Lmteck,Temara,001764687000045
79068,Ste Orient Side,Gueliz,001764711000076
79069,Ms Loisirs,Assilah,001764716000038
79070,Societe Zouri De Travaux Et Services,Laayoune,001764827000048
79071,Bel Ghazi Home Design,Tetouan M,001764834000053
79072,Ib Management Services,Rabat,001764946000036
79073,Caoutchoutage Et Services De Vulcanisation  (Csv),Laayoune,001765023000091
79074,Franco Marocaine (Ste Transports Internationaux),Casablanca,001765026000010
79075,Dakhla Samak,Dakhla,001765180000023
79076,Ste De Comptabilite D'Audit Et De Formation  (Socaf),Berkane,001765200000065
79077,AEROCAL,Casablanca,001765754000045
79078,Societe Regionale De Batiment Et De Genie Civil 2000,Agadir,001765785000081
79079,Groupe Manazil Construction Et Travaux Divers,Marrakech,001765866000028
79080,Le Comptoir De Lemballage,Agdal Riyad Ar,001765937000051
79081,Gold Factory,Casablanca,001765961000082
79082,Piece Automobile Oya Flman,Tadighoust,001766057000012
79084,Assurances Golf,Bni Mellal M,001766121000030
79085,Confort Industriel,Casablanca,001766355000017
79087,Multi Services Rachad,Tiflet M,001766364000065
79088,Sebacig,Laayoune,001766424000094
79089,Nazari Goods Import Export,Casablanca,001766459000022
79090,Maille (Club),Casablanca,001766472000059
79091,Nouissel Trans,Sidi Slimane M,001766487000042
79092,PGTM (Ghoud Travaux Maroc),Fés,001766517000008
79093,NEGOCE JOB,El Jadida,001766523000040
79094,Nobilas,Ain Attig,001766583000069
79095,Societe Tasnim,Tanger,001766596000009
79096,Fond De Developpement Et Dinvestissement Du Souss,Agadir,001766604000084
79097,Societe La Scala Friture,El Ouatia M,001766612000062
79098,2 Ap Gazon,Marrakech,001766634000050
79099,Osaka Color,Casablanca,001766674000037
79100,Adra Irrigation,Ait Melloul M,001766679000096
79101,Ste Himafesa Maroc,Ait Melloul M,001766758000097
79102,Societe Texcomar,Fès,001766774000053
79103,Bpce Maroc Immobilier,Casablanca,001766805000089
79104,BLEU TECHNOLOGIE MAROC,Casablanca,001766842000060
79105,Opus Value,Agdal Riyad Ar,001766863000075
79106,COSTA & TOULON,Casablanca,001766864000048
79107,Simetrav,Soualem,001766951000027
79109,Id Ihya Travaux,Tiznit,001767064000080
79110,Just Fast Services,Marrakech,001767077000020
79111,Univers Maroc Ys,Chock Ar,001767091000030
79112,Commercenad,Nador,001767102000024
79113,Societe Migra Tour,Tiznit,001767156000021
79114,Rayaninvest,Casablanca,001767178000009
79115,Hajjaj Invest,Casablanca,001767181000025
79116,Kar-Lou-M.C,Knitra M,001767196000008
79117,Zidanmar Construction,Gueliz Ar,001767227000044
79118,Ait El Ghazi Equipement Auto,Ouarzazate M,001767253000021
79119,Administration Et Gestion Hoteliere (Ste),Marrakech,001767270000047
79120,Rt Trav,Jadida M,001767277000052
79121,SOMAGEF-ETIGE (société maghrébine de gestion et de formation),Fés,001767325000017
79122,CURAMEDIC,Salé,001767367000047
79123,Vedamed,Hassan Ar,001767438000070
79124,Lya Building,Casablanca,001767455000096
79125,Salrim  (Salrim),Rabat,001767520000087
79126,Smart App Corp,Casablanca,001767572000041
79127,Societe Azrou Bayane,Azrou M,001767586000051
79128,Platinum Brams,Casablanca,001767588000094
79129,C.M.G Trans,Berkane M,001767600000061
79130,Tiznit Environnement Informatique  (Stei),Tiznit,001767613000001
79131,Saharienne De Travaux D'Exploitation De Carrieres,Lakhsas,001767643000064
79133,INDEX SMART,Meknès,001767677000019
79134,Living Pool,Gueliz Ar,001767679000062
79135,Sofrabak,Boufakrane M,001767683000051
79136,Sekay Travaux (Ste),Kénitra,001767699000007
79137,Ste Grea,Laayoune,001767717000006
79138,Hadi Gc,Meknès,001767730000043
79139,Outgllat Immobilier,Casablanca,001767752000031
79140,Marokino Lux,Tanger,001767774000019
79141,Whitex,Marrakech,001767781000024
79142,Efficace Pro,Casablanca,001767803000012
79143,Neocare,Casablanca,001767818000092
79145,Trans Arafa,Meknès,001767942000042
79146,Sultina,Rabat,001767949000047
79148,Biomecanique,Rabat,001767991000077
79149,SMARTY PUB,Casablanca,001768060000057
79150,Bot Travaux,Casablanca,001768141000004
79151,DAR MAROC,Azrou,001768440000079
79153,Sonaso Travaux,Tetouan M,001768933000057
79154,Guerbaoui Distribution,Tabriquet,001769012000058
79155,Amazing Girl,Nador,001769069000071
79156,Bureau Des Changes Al Majd,Taza,001769111000004
79157,Carsytrav,Goulmima M,001769158000093
79158,Bernoussi Dusinage Et De Precision Atelier,Casablanca,001769161000012
79159,Ste Ezz Aama,Laayoune,001769178000038
79160,Khalass,Tan Tan,001769186000016
79161,Siege Pilot Maroc,Casablanca,001769187000086
79163,Transtel,Casablanca,001769215000009
79164,Abrar Service,Tanger,001769218000025
79165,Residence Sgamna,Sultan Ar,001769229000019
79166,Aronia,Casablanca,001769269000006
79167,DR MULTISERVICES,Marrakech,001769283000016
79168,Dounia Plastic,Fès,001769331000078
79169,V.H.K Distribution,Marrakech,001769335000067
79170,Entreprise De Commerce Et De Fabrication Industrielle,Settat,001769380000016
79171,32 DÉCEMBRE,Tanger,001769403000074
79172,Entreprise Marocaine Dinstallation Electriques J. Marinakis,Marrakech,001769503000090
79174,Zellij Agency,Casablanca,001769507000079
79175,Davis Cars,Oujda,001769520000019
79176,Sahly Industries,Casablanca,001769563000022
79177,World4You,Agdal Riyad Ar,001769583000064
79178,Rayan Agricole,Nador,001769620000035
79179,Mayane Invest,Temara,001769625000094
79180,Jacky Gaudin Consulting,Marrakech,001769656000033
79182,CASA ISOL,Casablanca,001769689000015
79183,Mooda Trading,Casablanca,001769707000014
79184,Ro.Be International Trading,Casablanca,001769717000035
79185,Maraf,Jadida M,001769773000075
79186,Les Domaines Zhair,Sidi Allal Tazi,001769795000063
79187,TUBARIS,Casablanca,001769811000019
79188,Batiment El Ouardi,Tanger,001769823000083
79189,AURÉOLE VOYAGE,Casablanca,001769834000077
79190,Etablissement Fellah Loudaya,Marrakech,001769882000042
79191,Coracier  (Corubad),Casablanca,001769883000015
79192,Gescompt,Casablanca,001769926000018
79193,Super Sr,Bejaad M,001770006000089
79194,Triancheng,Settat,001770014000067
79195,Atah Enterprise,Tanger,001770083000047
79196,Foumjemaa,Foum Jemaa,001770112000040
79197,Bergayou Travaux,Azilal,001770151000054
79198,Amortisol,Ait Baha,001770163000021
79199,Line Discount,Tanger,001770179000074
79200,Bs Impression  (Bs Impression),Casablanca,001770220000034
79201,Orientale Maroc Ayachi Construction,Oujda,001770401000094
79202,Construction Et Travaux Divers,Kénitra,001770413000061
79203,Best Materiel Technologie,Berrechid,001770486000030
79204,Incept,Casablanca,001770513000077
79205,Mateo Iranzo Construction,Tanger,001770517000066
79206,Centre Des Hautes Ecoles Paramedicales,Tetouan,001770561000042
79207,Fm Training,Marrakech,001770702000018
79209,Maroc Maritime Lines  (Mml),Casablanca,001770827000038
79210,Univers Industrial Devellopment  (U. I. D),Marrakech,001770880000062
79211,El Gartili Immigration,Rabat,001770920000049
79212,Neq Hotel,Fès,001771333000053
79213,Agrimada,Errachidia M,001771410000011
79214,Capitalu,Ain Attig,001771428000010
79215,Industrie Et De Fabrication Ste D,Casablanca,001771440000074
79216,Go Tire,Casablanca,001771464000008
79217,Groupement Ingenierie Marocaine Des Travaux D'Electricite Et Eau Potable  (Gimateep),Casablanca,001771496000017
79218,Rochdi Pub,El Maarif Ar,001771583000093
79219,Raykhou Trad,Béni Mellal,001771610000043
79220,Nahrou Trans,Kacem,001771613000059
79221,Ben Daoud Business Inter,Knitra M,001771627000069
79222,Obras Caminos,Yacoub El Mansour,001771687000001
79223,Quality Clean,Inzegane,001771688000071
79224,La Financiere Capitale,Casablanca,001771718000037
79225,Consortium Universel De Negoce Et De L'Entreprise Generale  (Cuneg),Casablanca,001771824000085
79226,Ain Kassimou Administration,Marrakech,001771835000079
79227,Societe Maainia Mohamed Taqi Allah Car,Laayoune,001771850000062
79229,First Art,Casablanca,001771940000057
79230,Concept Salma,Mekns M,001772068000093
79231,Trans Ounil Travaux,Berrechid,001772082000006
79232,AMAD INDUSTRIE,Casablanca,001772151000083
79233,Eva Concept,Casablanca,001772234000073
79234,Ste Farouk Multiservices,Essaouira M,001772249000056
79235,Jadore Cake Boutique,Casablanca,001772287000097
79236,Zanzibar Strategic Trader'S (Ste),Rabat,001772298000091
79237,Global Bridge Consulting,Casablanca,001772392000075
79238,Entreprise Ait Flyesse D'Electricite,Taroudannt,001772442000083
79239,Societe Margef,Rabat,001772663000033
79240,Best Make Up,Tanger,001772720000046
79241,Ste Socasri,Casablanca,001772741000061
79242,Societe D'Electricite Plomberie Et Travaux Divers Imassine  (Septri),Ouarzazate,001772759000060
79244,Nakhil Industrie,Amizmiz,001772784000064
79245,Afrique Conseil Import Export (Ste),Kénitra,001772840000007
79246,Rakar Securite,Agadir,001772941000093
79247,Latelec,Ouarzazate,001772980000010
79248,Mag Muny,Casablanca,001773040000039
79249,Fantastique Car,Marrakech,001773321000018
79250,Saiph Agency,Tanger,001773880000057
79251,Travaux Divers Location D'Engins Et Transport (Ste De)  (Tradlent),Berrechid,001774312000033
79252,Loca Confort,Khouribga,001774320000011
79253,Socben Zone Franche,Tanger,001774343000069
79254,Noun-Td,Laayoune,001774350000074
79255,Lorraine Ste Du Garage,Casablanca,001774380000040
79256,Torino Devise,Khouribga,001774401000055
79257,Move,Casablanca,001774405000044
79258,REMENA ENVIRONNEMENT,Casablanca,001774425000086
79259,VENUS LED,Fés,001774464000003
79261,Approches,Mdina Ar,001774487000061
79262,African Agro Food Company,Casablanca,001774510000022
79263,ACCESSPUB,Rabat,001774521000016
79264,All Travaux  Services,Casablanca,001774529000091
79265,Najah Mediterranee,Tanger,001774531000037
79266,Rissaypara,Agdal Riyad Ar,001774581000045
79267,Vematrap (Ste),Khouribga,001774613000054
79268,Jnane Settat,Casablanca,001774902000011
79269,Vergin Securite,Béni Mellal,001774905000027
79270,Serema (Ese),Guelmim,001775003000097
79271,Ouzoud Td,Béni Mellal,001775161000002
79272,Channel (Info),Casablanca,001775201000086
79273,Geosea,Casablanca,001775230000079
79275,WILLPOWER ENERGY,Casablanca,001775242000046
79277,Societe Maroc Dimension Plus,Marrakech,001775377000087
79278,ALLO INVEST,Casablanca,001775379000033
79279,Tcep,Mdina Ar,001775387000011
79281,Proffessionnel D'Agglos  (Profag),Dar Bouazza,001775424000079
79283,Delso,Tanger,001775642000013
79284,Marocco Crafts,Casablanca,001775663000028
79285,CENTRALE D'AIR COMPRIMÉ,Casablanca,001775714000009
79286,Haltys,Casablanca,001775930000094
79287,Groupe Scolaire Al Amal Ouazzane,Ouezzane M,001775939000045
79288,Societe Immobiliere Yazid Travaux,Beni Mellal,001775952000082
79289,Tossima De Travaux,Meknès,001776084000010
79291,First Fidus,Casablanca,001776134000018
79292,Lune Flex,Casablanca,001776179000064
79293,Saadouni Transport,Oujda,001776186000069
79294,Entreprise Hadbi,Sidi Bernoussi Ar,001776190000058
79295,Trav Option,Fs,001776194000047
79296,Rasam,Kasba Tadla,001776213000019
79298,Chekrouni Net,Hassan Ar,001776221000094
79299,Ryad Fiduciaire,Nador,001776269000059
79300,Isoulei,Hay Mohammadi Ar,001776306000030
79301,Marrakech Intendance Prestige,Sidi Ghanem,001776312000062
79302,Mouhimpex  (Mouhimpex),Ait Melloul,001776314000008
79303,New Emballage,Temara,001776316000051
79304,Teleclim (Ste),Casablanca,001776353000022
79305,Societe Solutrans,Nador,001776354000092
79306,KAFB TRAVAUX,Dar Bouazza,001776391000063
79307,Asaad Souss,Lqliaa,001776435000039
79308,Imerzourane,Essaouira,001776436000012
79309,Zoulitrad,Zagora,001776485000047
79310,Generation De Construction Et Travaux Publics  (Gecotrap),Fès,001776742000092
79311,Marocaine Entreprise De Nettoyage,Casablanca,001776764000080
79312,Societe Aaexport,Mdina Ar,001776778000090
79313,SOUSSBIO,Inezgane,001776808000056
