Unnamed: 0,nom,ville,ice
174,Enseignes Et Marques,Casablanca,000000312000015
175,HOTEL MÖVENPICK CASABLANCA,Casablanca,000000314000058
176,Ste Vinayak,Casablanca,000000316000004
177,Ksar El Mica,Sebaâ,000000317000074
178,SUD-OUEST,Casablanca,000000318000047
179,Master Optical,Casablanca,000000320000090
180,Ste Decomenage,Casablanca,000000322000036
181,Totem Affichage,Casablanca,000000323000009
183,Sci Ramses,Casablanca,000000328000068
184,Interface Textiles Et Habillement  (Intha),Casablanca,000000331000084
185,The Powerful Group,Casablanca,000000332000057
186,Casa Transat 1922,Casablanca,000000333000030
187,Maroc Restauration Services,Casablanca,000000334000003
190,Regenplast,Casablanca,000000339000062
191,Marisqueria,Casablanca,000000340000035
192,OUMNIA ASSURANCES,Casablanca,000000341000008
193,Studios Modernes,Casablanca,000000344000024
194,Netsecur,Casablanca,000000345000094
195,Yandor Trading,Casablanca,000000348000013
196,Dream Line,Casablanca,000000349000083
197,Securipro Sarl,Casablanca,000000350000056
198,Wintel Sarl,Casablanca,000000351000029
199,Ste Jibal Atlas Batiment,Casablanca,000000352000002
200,Full Vision,Sultan,000000354000045
201,Laboratoires Generika France  (Lgf),Casablanca,000000355000018
202,Bloom Car,Casablanca,000000358000034
203,Point Confise,Casablanca,000000363000093
204,Onacar,Casablanca,000000374000087
205,Ultra Blue,Casablanca,000000376000033
206,G.C. Fiduciaire  (Gcfid),Casablanca,000000382000065
207,Restaurant Ain-Louh,Casablanca,000000383000038
208,Les Impressions Atelier 26,Casablanca,000000385000081
212,Inter Pharma,Casablanca,000000392000086
213,K System,Casablanca,000000393000059
214,Computech Maghreb,Casablanca,000000394000032
215,Papeterie La Liberte,Casablanca,000000395000005
216,Batibay,Casablanca,000000397000048
217,Atlas Africa Safari,Casablanca,000000401000037
218,Marber,Casablanca,000000403000080
221,Inter Ouvrages (Ste),Casablanca,000000406000096
222,Italian Line,Casablanca,000000407000069
223,Lion Voyages,Casablanca,000000408000042
224,Wakach Trading (Ste),Casablanca,000000409000015
225,Conestra,Casablanca,000000410000085
227,Algoderma (Ste),Casablanca,000000412000031
228,Teleboutique Danton,Casablanca,000000413000004
229,Jumbo Computer,Casablanca,000000416000020
230,Societe Al Miamaria,Casablanca,000000417000090
231,Union Rent Car,Casablanca,000000419000036
232,Gravure Colisee,Casablanca,000000420000009
233,Hascoere,Casablanca,000000422000052
234,Le Monde Linguistique,Casablanca,000000429000057
235,Business Control,Casablanca,000000430000030
236,State Phone,Casablanca,000000431000003
237,Expert Solutions,Casablanca,000000432000073
238,RAJI FRÈRES,Casablanca,000000437000035
239,Golf-Bay,Casablanca,000000438000008
240,Alifnet Shop,Casablanca,000000439000078
241,Service Plus (Ste),Casablanca,000000442000094
242,Authentic Art International,Casablanca,000000445000013
243,Ste Yady,Casablanca,000000446000083
244,Six Services,Casablanca,000000448000029
245,Shara Industrial International,Casablanca,000000451000045
246,Societe H-S Porcelaine,Casablanca,000000453000088
247,Nabaimex,Casablanca,000000454000061
248,Car Away,Casablanca,000000455000034
249,Lamech,Casablanca,000000456000007
250,Taha Tours,Casablanca,000000458000050
251,Devimmo,Casablanca,000000465000055
253,New Archi,Casablanca,000000469000044
254,DEMEURES ET JARDINS,Casablanca,000000474000006
255,Al Hafid Car,Casablanca,000000477000022
256,Edarweb,Casablanca,000000487000043
257,NAPHTACHIMIE,Casablanca,000000492000005
258,Machali,Mohammedia,000000496000091
260,Maroc Consommables,Casablanca,000000498000037
261,Rahane Maroc,Casablanca,000000499000010
262,Texflote,Casablanca,000000500000080
265,PANACOM,Casablanca,000000507000085
267,Gotex  (Gotex),Casablanca,000000511000074
268,Apostrophe - Voyage,Essaouira,000000512000047
269,Interlens,Casablanca,000000513000020
270,Unilam Trading,Casablanca,000000514000090
271,Nada Pieces Auto,Casablanca,000000516000036
272,Meryass International,Casablanca,000000518000079
273,Accessoires Auto Essaada  (A.A.E),Casablanca,000000519000052
274,Decoration In,Casablanca,000000521000095
276,Codiplast,Casablanca,000000527000030
278,Sibertex,Sultan,000000530000046
279,Fabequip (Ste),Casablanca,000000532000089
280,Ameublement Assalam,Casablanca,000000533000062
281,Cotfil International (Ste),Casablanca,000000534000035
282,Presta Service,Casablanca,000000535000008
283,NEW PARTS AUTO,Casablanca,000000536000078
284,Focus Studios,Tanger,000000538000024
285,Primotex (Ste),Casablanca,000000545000029
286,Best Maritime (Ste),Casablanca,000000546000002
287,Cabinet D'Assurances Mouaddab,Casablanca,000000551000061
288,Accessoires Auto Puissances,Casablanca,000000552000034
289,Vetis,Casablanca,000000553000007
290,Mareup,Casablanca,000000555000050
292,Regal Trading International,Casablanca,000000557000093
293,Import 2000,Casablanca,000000558000066
294,Etablissement El Kadioui,Casablanca,000000559000039
295,Cauri Trade,Casablanca,000000560000012
296,Said Multimedia,Casablanca,000000561000082
297,Sigma Line,Casablanca,000000563000028
298,Globe Nour Company,Casablanca,000000567000017
300,Induscom,Casablanca,000000571000006
301,Weiz Import Export,Casablanca,000000572000076
302,Entreprise De Batiment Adlane  (Eba),Casablanca,000000573000049
303,Al Asl,Casablanca,000000574000022
304,Data & Net Works Services,Casablanca,000000575000092
306,Metal Net,Casablanca,000000582000097
307,Anwar-Fil,Casablanca,000000583000070
308,Medlys,Casablanca,000000586000086
309,Ait Doukir Fil (Ste),Casablanca,000000587000059
310,Casa Cargo Service,Casablanca,000000589000005
311,Mkb (Ste),Casablanca,000000590000075
313,Fast Moving Good Distribution  (Fmgd),Casablanca,000000594000064
314,Marlimex,Casablanca,000000595000037
315,Baha Elec,Casablanca,000000597000080
316,Soginam,Casablanca,000000598000053
317,Transwing,Casablanca,000000600000096
318,Blue Pearl,Casablanca,000000602000042
319,Nour Al Anouar,Casablanca,000000605000058
320,Atlas Computer Service  (Atcos),Casablanca,000000606000031
321,Union Design,Casablanca,000000607000004
322,Competitive Systems,Casablanca,000000610000020
323,AF CONSULTING,Casablanca,000000611000090
324,Jakamu,Casablanca,000000612000063
325,Rhinochim,Sidi Bernoussi,000000613000036
326,Ste El Barnas Import-Export,Casablanca,000000614000009
327,Sacofi,Casablanca,000000616000052
328,Beta Conseil,Casablanca,000000617000025
329,Bureau D'Achat Esa Textile Import Export,Casablanca,000000620000041
330,BIORÉSINE INTERNATIONALE,Casablanca,000000623000057
331,Medisya,Casablanca,000000625000003
332,Les Trois Magots,Casablanca,000000631000035
334,Ste Entreprise Slimi,Casablanca,000000639000013
335,Eurotech Ma,Casablanca,000000640000083
337,Societe Grafob,Casablanca,000000643000002
338,Promabat,Casablanca,000000644000072
339,Toy Land  (Toy Land),Casablanca,000000646000018
340,Kerouane (Ste),Casablanca,000000648000061
341,Ailag  (Ailag),Casablanca,000000649000034
342,Pub Press,Casablanca,000000650000007
343,Multiprint Plus,Casablanca,000000651000077
344,Job Center,El Maarif,000000652000050
345,SAPINO (sté d'aménagement du parc industriel Nouasseur),Nouasseur,000000654000093
347,Magie Soft (Ste),Casablanca,000000656000039
348,Nice Socks,Casablanca,000000657000012
349,Sovimel,Casablanca,000000658000082
350,Libre Service Palmier,Casablanca,000000660000028
351,Checking As,Casablanca,000000661000001
352,Imprimerie Avicennes,Casablanca,000000662000071
353,Oufam,Casablanca,000000663000044
354,Palm Inn,Casablanca,000000665000087
355,Babou Edition,Casablanca,000000667000033
356,Ste Besmatex,Casablanca,000000668000006
357,Mediamson,Casablanca,000000669000076
358,Good Life Rent  (Glr),Casablanca,000000670000049
359,Tecor Sarl,Casablanca,000000671000022
360,Interactions Participations,Casablanca,000000672000092
361,SOS MÉDECINS MAROC (Sos Médecins Maroc - Sos Aéro Assistance Internationale),Casablanca,000000673000065
362,Murs Maroc,Casablanca,000000674000038
363,Chez Bob,Casablanca,000000678000027
364,Photo Sport Union,Casablanca,000000679000097
365,Sonaprom,Casablanca,000000680000070
366,Assistance Entretien,Casablanca,000000681000043
367,Traiteur Oubaha,Casablanca,000000683000086
368,Idrissi Travaux Routiers  (Idtr),Casablanca,000000688000048
369,Pyramid Service,Casablanca,000000689000021
370,C.C.U. (Continent chaudronnerie usinage),Casablanca,000000690000091
371,Somacoval,Casablanca,000000691000064
372,SOMAS (Société Marocaine de Stockage),Mohammedia,000000695000053
374,Polymedis,Casablanca,000000698000069
375,Golden Com,Casablanca,000000699000042
376,Mobilife,Casablanca,000000700000015
377,Nel Remo,Casablanca,000000701000085
379,Le Super Panier,Casablanca,000000704000004
380,Wateau Lumiere,Casablanca,000000705000074
381,Le Dammacien,Casablanca,000000706000047
382,Procomint,Casablanca,000000707000020
383,Societe Immobiliere Adouze,Chock,000000709000063
384,Blue Lobster,Dakhla,000000710000036
385,Assurances Les Lumieres,Oujda,000000721000030
386,Glucomed,Oujda,000000722000003
387,Iminouzrou,Nador,000000723000073
388,Discalim,Nador,000000724000046
389,2P Travaux,Oujda,000000725000019
390,A2 Architectes,Hassan,000000726000089
391,D.H Fils,Oujda,000000727000062
392,Ohoud Car,Nador,000000728000035
393,Assurances Chariba,Oujda,000000730000078
394,Energic Conseil De L'Oriental,Oujda,000000732000024
395,Nadafco,Oujda,000000735000040
396,Assobh Prive,Oujda,000000736000013
397,Cotraris,Berkane,000000738000056
398,Ste Najm Finance,Casablanca,000000739000029
399,Bien Etre Piscine,Casablanca,000000740000002
400,K. Chaoui Consultant,Casablanca,000000741000072
401,Arc En Ciel Menuiserie,Casablanca,000000742000045
402,Scamex,Selouane,000000743000018
403,Stah Schavi,Oujda,000000745000061
404,Adisome,Nador,000000748000077
405,Medkat,Al Aaroui,000000753000039
406,Rifidor Import,Bni Bouifrour,000000755000082
407,Savenbar,Ihaddadene,000000758000001
408,Milomed,Nador,000000759000071
409,Trifa Car,Berkane,000000760000044
410,Oujda Carreaux,Oujda,000000762000087
411,Aymen Pressing,Oujda,000000763000060
412,Ecofas Maroc,Oujda,000000764000033
413,Adelto,Casablanca,000000765000006
414,HOTEL BARCELO,Casablanca,000000766000076
415,Societe Lopi,Casablanca,000000767000049
416,Valutek,Casablanca,000000768000022
417,Beta Hydro,Casablanca,000000769000092
418,Menara Metal,Casablanca,000000770000065
419,Euro Traitement Thermique Maroc  (Ettm),Mohammedia,000000771000038
420,Saretec Maroc,Casablanca,000000772000011
422,Societe Nora D'Investissement Touristique,Casablanca,000000774000054
423,Agoach Electronics,Casablanca,000000776000097
424,Boiron Ma,Casablanca,000000777000070
425,Princiere Expo,Casablanca,000000778000043
426,Ermeda Export,Casablanca,000000780000086
427,Planet Services,Casablanca,000000782000032
428,Rose Du Cham,Casablanca,000000783000005
429,El Aissaoui Et Fils,Casablanca,000000784000075
430,Nassik Car,Casablanca,000000785000048
431,Evrest,Casablanca,000000786000021
432,Option Maroc,Casablanca,000000788000064
433,Echovision,Casablanca,000000791000080
434,Student'S-Net,Oujda,000000796000042
435,Ser-Had,Casablanca,000000798000085
436,Chamra,Casablanca,000000799000058
437,Falcon Shipping & Logistics,Casablanca,000000800000031
438,Casa Modelisme Rc,Casablanca,000000802000074
439,Casel,Casablanca,000000805000090
440,Kemastone,Casablanca,000000806000063
441,Mastery Et Reliability,El Maarif,000000807000036
442,Abu Al Jadayel Group,Casablanca,000000808000009
443,Intra Maroc,Casablanca,000000814000041
444,Limark,Casablanca,000000816000084
445,Mici International Maroc,Casablanca,000000817000057
446,Groupement Professionnel De L'Immobilier  (G. Primo),Casablanca,000000820000073
448,Soft Management,Casablanca,000000823000089
449,Middle East Telecommunications,Casablanca,000000824000062
450,Osmosys Maroc,Casablanca,000000825000035
451,Dubari Maroc,Casablanca,000000826000008
452,Polyconfect,Casablanca,000000827000078
453,Ibal Promotion Immobiliere,Casablanca,000000829000024
454,Sefty Tours,El Maarif,000000838000072
455,Smm Ascenseurs,Casablanca,000000840000018
456,Banissi,Casablanca,000000843000034
457,Ar2G,Casablanca,000000844000007
458,Dao Maroc,Casablanca,000000845000077
459,Price Medical Systeme,Casablanca,000000846000050
460,DESIGN PRINT,Casablanca,000000848000093
461,Al Muayyad General Traiding,Casablanca,000000909000095
462,Compagnie Immobiliere Ait Manna,El Maarif Ar,000000916000003
463,Azader,Casablanca,000000920000089
465,Ousm Consulting Et Developpement,Casablanca,000000926000024
466,Bulbat,Casablanca,000000927000094
467,Prodware Maghreb,Casablanca,000000928000067
468,Construction Et D'Edification (Ste De)  (Soconed),Casablanca,000000936000045
469,La Generale De L'Artisanat,Marrakech,000000940000034
470,La Maison Du Reve,Anfa Ar,000000942000077
471,Inardek,Casablanca,000000952000001
472,Martini Negoce,Casablanca,000000956000087
473,Mouqaida Al Horra,Casablanca,000000983000037
474,2 B Elec,Mohammedia,000000988000096
476,KENZMÉDIA,Casablanca,000001005000025
477,LOGISTICA,Casablanca,000001006000095
478,Perfect Call,Casablanca,000001026000040
481,OMDAN,Casablanca,000001051000044
482,Groupe Scolaire Al Imam Al Qarafi Prive,Sidi Bernoussi Ar,000001054000060
483,Casablanca International Center,Casablanca,000001057000076
484,HWM MAROC (Haworth Maroc),Casablanca,000001070000016
485,Clm Conseil,Casablanca,000001085000096
486,Plate-Forme Et Logistique,Sidi Belyout Ar,000001092000004
487,MORKEN,Casablanca,000001105000041
488,Benjelloun Et Cie (Le Merisier),Casablanca,000001116000035
489,IRIKI AIR,Tit Mellil,000001128000002
490,Vifra,Casablanca,000001129000072
491,Groupe Leads  Strategie,Casablanca,000001151000060
492,Hb-Invest,Casablanca,000001155000049
493,INVENTORIS,Casablanca,000001168000086
494,Societe Immobiliere Naourak,Casablanca,000001174000021
495,Belco Shoe Trading (Ste),Casablanca,000001194000063
496,TURBO ACCESSORIES,Casablanca,000001208000073
497,Bgmagregat,Casablanca,000001214000008
498,Inter Connect,Casablanca,000001226000072
499,ADWEB MAROC,Casablanca,000001234000050
500,Srv- Nettoyage,Casablanca,000001240000082
502,Marichal Change,Casablanca,000001251000076
503,Lz Trade,Casablanca,000001252000049
504,Belgi Travaux,Tanger,000001278000026
505,H.B Diffusion,Casablanca,000001313000051
506,Moroccan Clothing Total Management  (Mctm),Casablanca,000001314000024
507,Dakhla Sport Et Decouverte,Dakhla,000001325000018
508,Boua Impex,Casablanca,000001328000034
509,All Auto,El Maarif,000001330000077
510,Bk Systeme,Casablanca,000001332000023
511,Marocevo,Casablanca,000001345000060
512,Elite Hotel,Casablanca,000001348000076
513,Redmoon Kitchen Ware,Fquih Ben Salah M,000001350000022
515,Yotta-Tic,El Maarif Ar,000001384000074
516,Mc Montage,Casablanca,000001388000063
517,Texines,Casablanca,000001406000062
518,Solimal,El Maarif Ar,000001432000039
519,Ste Skinzon,Casablanca,000001433000012
520,Profa Systemes,Hassani,000001449000065
521,Cintra Promotions Maroc (Ste),Laayoune,000001453000054
522,DOCTINEWS (Prestige Diffusion),Casablanca,000001461000032
523,Cristaux Vie,Casablanca,000001468000037
525,Venisia Batiment,Casablanca,000001471000053
526,Akdis,Casablanca,000001476000015
527,N.T Bennes,Casablanca,000001481000074
528,Nachcom,Casablanca,000001486000036
529,Les Oliveraies Du Nord,Tanger,000001487000009
530,STANDS ART,Casablanca,000001496000057
531,Visual Crea,Casablanca,000001500000046
532,Jawla Tours,Casablanca,000001502000089
533,Wassoo,Casablanca,000001503000062
535,Derb Omar Business,El Maarif,000001523000007
536,Services Compagnie,Casablanca,000001524000077
537,Voxel,Casablanca,000001528000066
538,Bouharab,Casablanca,000001529000039
539,Smcapital,Casablanca,000001534000001
540,Label Pose,Casablanca,000001552000097
541,PILOTOR,Casablanca,000001553000070
543,Chah Tours,Casablanca,000001562000021
544,Bridge Holding,Casablanca,000001594000030
545,OSEAD MAROC MINING,Casablanca,000001595000003
547,Alili Negoce,Casablanca,000001604000051
548,EURO BAIN,Casablanca,000001617000088
549,Germany Installation,Casablanca,000001619000034
550,Amnogar,Casablanca,000001624000093
551,L.K.I. Investissements,Casablanca,000001630000028
552,Aiwy Business,Casablanca,000001643000065
553,Firstmar,Casablanca,000001645000011
554,Trador,Casablanca,000001652000016
555,City New International,Casablanca,000001663000010
556,Al Khelfa,Casablanca,000001669000042
557,Defitrans,Casablanca,000001671000085
558,Societe Apolo Plomb,Casablanca,000001676000047
559,Ekip 07,Casablanca,000001679000063
560,Ishar Com,El Maarif,000001680000036
561,Lk Pub,Casablanca,000001681000009
562,Aishte,Casablanca,000001682000079
563,Hb Developpement Crm,Casablanca,000001684000025
565,Gate One Ventures,Casablanca,000001688000014
566,Entreprise Abou El Fath Et Lahdib,Casablanca,000001689000084
567,Version Pub,El Maarif,000001692000003
568,Finfirst Consulting,Casablanca,000001694000046
570,Funds Holding,Casablanca,000001700000078
571,Rosa Distribution,Casablanca,000001701000051
572,Matsila,Casablanca,000001703000094
573,Qualite De Change,Casablanca,000001704000067
574,Metazik,Casablanca,000001705000040
575,Challenge Plus,Casablanca,000001706000013
576,E-Recrut,Casablanca,000001708000056
577,Bbh Promo,Sultan,000001710000002
578,Societe Menuiserie Al Yakine,Casablanca,000001713000018
579,Prosystech,Casablanca,000001714000088
580,Ramallah Import Export,Casablanca,000001715000061
581,Logistique Iso Transport,Casablanca,000001716000034
582,Casapont,Casablanca,000001717000007
583,Columbus Cafe,Casablanca,000001718000077
584,Afrique Perfect,Casablanca,000001721000093
585,Swivel Communication,El Maarif,000001723000039
586,Salamate Production,Anfa,000001724000012
587,Jb3A,Casablanca,000001725000082
588,Finances  Gestion,Tetouan M,000001727000028
589,Stand By Stand,Casablanca,000001729000071
590,Fadaa Com,Casablanca,000001732000087
591,Forgis,Casablanca,000001733000060
592,Techform,Casablanca,000001734000033
593,Padove,Casablanca,000001737000049
594,Megagoods,Casablanca,000001738000022
595,Mazagan River,Casablanca,000001740000065
596,Micro Ascensseur,Casablanca,000001743000081
597,Likam Service,Casablanca,000001744000054
598,Manazyl Group,Casablanca,000001745000027
599,Imperator House,Casablanca,000001750000086
600,E.E Beton Maroc,Casablanca,000001751000059
601,Mbg Transport,Temara,000001753000005
602,King Elect,Casablanca,000001755000048
604,Cap Etanche,Casablanca,000001758000064
605,Meghnia Atlantic Trade,Casablanca,000001760000010
606,Hari Kai Textile,Casablanca,000001762000053
607,Fantastic Distribution,Casablanca,000001763000026
608,Matchka,Casablanca,000001766000042
609,Univers Amzid,Casablanca,000001767000015
610,Frecheplom,Casablanca,000001768000085
611,Kenrid,Casablanca,000001769000058
612,Para Bismillah,Casablanca,000001772000074
613,Tm Distribution,Casablanca,000001773000047
614,Events Security,Casablanca,000001774000020
616,Badismar,Casablanca,000001780000052
617,Ifri Trans,Mohammedia,000001781000025
618,Panji,Sidi Moumen,000001783000068
619,Jetta Trans,Casablanca,000001786000084
620,Chez Driss,Casablanca,000001788000030
622,Goutaelle,Casablanca,000001792000019
623,Lawbird Services Legaux,Sidi Belyout,000001795000035
624,New Night,Anfa,000001797000078
625,Drchane Travaux,Laayoune,000001798000051
626,Zouhair Ben Driss Imrane,El Maarif,000001799000024
627,Batiprint,Sultan,000001800000094
628,Dentaire 3000,Casablanca,000001802000040
629,Effet De Codes,Casablanca,000001803000013
630,Star Kam,Casablanca,000001805000056
631,Californie Real Estate,Casablanca,000001809000045
632,Info Union,Casablanca,000001810000018
633,Imex Deco,El Maarif,000001812000061
634,Darima,Casablanca,000001817000023
635,Ksb Services,El Maarif,000001818000093
636,Societe Mahori Concepts,Casablanca,000001821000012
637,Pro-Action,Casablanca,000001822000082
638,Eva Sante Maroc,Casablanca,000001823000055
639,Best Green Food,Casablanca,000001824000028
640,Hidia,Sultan,000001825000001
641,For Your Com,Casablanca,000001828000017
642,Aroma Labo,Casablanca,000001829000087
643,Wilmak Negoce,Casablanca,000001830000060
644,Maroc Fonction Service  (M.F.S),Casablanca,000001832000006
645,Promomania,Casablanca,000001835000022
646,Majd Building,Anfa,000001836000092
647,Logic Import,Casablanca,000001837000065
648,Euroflight Training Center,Casablanca,000001838000038
649,Bg Capital,Casablanca,000001839000011
650,Acti-Froid,Casablanca,000001841000054
651,Para Claudie,El Maarif,000001842000027
652,Grand Immobilier,Casablanca,000001845000043
653,Le Logement Magnifique,Casablanca,000001847000086
654,Kan Ya Makan De Z Et A,El Maarif,000001850000005
655,Les Knizettes,Casablanca,000001851000075
656,Hb Cash,Casablanca,000001852000048
657,Marouan Mediteraneo Car,Hay Mohammadi,000001854000091
658,Fromaroc,Casablanca,000001855000064
659,Shinara Maroc,Casablanca,000001856000037
