Unnamed: 0,nom,ville,ice
64864,FINANCES NEWS (Groupe JMA conseil),Casablanca,001526693000021
64865,SONEGRE,Kénitra,001526698000080
64867,REMINEX,Casablanca,001526702000069
64868,S.A.Z. (Société d'Aménagement Zenata),Mohammedia,001526704000015
64869,FICOP,Casablanca,001526705000085
64871,Vibrato,Casablanca,001526708000004
64872,CETELEC MAROC,Casablanca,001526709000074
64874,Trikatel,Fès,001526711000020
64875,GRAPHIPACK-GRAPHISCRIPT,Casablanca,001526715000009
64876,SYSTÈME DISTRIBUTION,Rabat,001526717000052
64877,Complexe Impression Et Packing,Rabat,001526718000025
64878,Agora Developpement,Mohammedia,001526730000089
64879,Transports Dalia,Tanger,001526739000040
64880,Corps & Graphie,Sebaâ,001526742000056
64881,Sanifer,Assoukhour Assawda Ar,001526745000072
64882,Sofaprim,Fès,001526760000055
64883,INGEFIM,Kénitra,001526762000001
64884,Synergix,Casablanca,001526766000087
64887,Ob Investissements,Tanger,001526778000054
64888,COMPLEXE LE DAWLIZ,Salé,001526779000027
64889,LA GLOBALE MAROCAINE,Casablanca,001526784000086
64890,Dar El Metraka De Fes  (Daremef),Fès,001526786000032
64892,TOULAL INOX,Ain Sebaa Casablanca,001526793000037
64894,Drim-Phone,Casablanca,001526797000026
64899,KARBITEX,Tanger,001526814000052
64900,FLEXIMAT,Casablanca,001526819000014
64902,MUNISYS,Casablanca,001526823000003
64903,FABRILEC (Etudes et réalisations d'installations électriques et métalliques),Casablanca,001526826000019
64904,ZOO DE RABAT (Jardin Zoologique National de Rabat),Rabat,001526827000089
64905,Assahmo Immobilier,Casablanca,001526828000062
64906,BOURCHANIN & CIE,Casablanca,001526832000051
64908,Societe Telecom Distribution,Marrakech,001526843000045
64909,INES (Electro Sound Industries),Casablanca,001526848000007
64910,Les Travaux Riviera,Casablanca,001526849000077
64915,Les Grands Moulins Chaouia,Casablanca,001526888000091
64916,Starcotex,Tanger,001526889000064
64918,PAZKEN,Casablanca,001526891000010
64921,Anga Karting,Casablanca,001526904000047
64922,OLA ENERGY,Casablanca,001526906000090
64923,GRANDS MOULINS ATLANTIC (Grands Moulins Atlantique),Casablanca,001526909000009
64924,Access Trans,Assoukhour Assawda,001526912000025
64925,Evodia,Sidi Moumen,001526913000095
64926,Borj Hotel,Sidi Ghanem,001526914000068
64927,Societe D'Importation Du Materiel De Dessin Et De Bureau  (Imafdeb),Casablanca,001526916000014
64928,Ratqan,Hassan,001526920000003
64930,SOTOTRACOM (sté Toudra de travaux et de commerce),Marrakech,001526924000089
64931,Scodima,Rabat,001526930000024
64932,BDF (Beiersdorf),Casablanca,001526931000094
64933,Nouvelle De Maintenance (Ese),Casablanca,001526932000067
64934,T.B.L Consulting,Marrakech,001526935000083
64938,CELLIERS DE MEKNÈS,Meknès,001526939000072
64939,D. Coudreuse Consultants,Casablanca,001526942000088
64940,ABDO SERVICE,Casablanca,001526947000050
64941,SEVAM (Sté d'Exploitation de Verreries au Maroc),Casablanca,001526949000093
64942,Jasmine Communication,Casablanca,001526952000012
64943,MCDOMAR GROUP,Casablanca,001526957000071
64944,Ste Fidimpo,Casablanca,001526958000044
64946,GLOBEX FEDEX (Global Express Courrier),Nouasseur,001526968000065
64947,Phyto Sais,Fès,001526970000011
64949,FRETEL (fourniture et réalisation des équipements électriques et électroniques),Casablanca,001526983000048
64950,ANNABI (STE IMMOBILIERE),Casablanca,001526986000064
64951,Bali Elec,Casablanca,001526987000037
64952,Fabrication Et Amenagement De Vehicules  (Favel),Tit Mellil,001526988000010
64955,"M.R.I.M.E.E. (Maintenance, réparation, installation, matériel électrique et électronique)",Rabat,001526994000042
64956,Eden Glaces,Casablanca,001526995000015
64957,ALPHAMÉTAL,Casablanca,001526996000085
64958,NORESEC MAROC,Tanger zone franche,001526998000031
64959,SOPHAFAS (Sté pharmaceutique de fes),Fés,001527002000020
64960,Ste Trans Ain Gdah,Taounate,001527003000090
64961,Avicenne (Garage),Casablanca,001527010000095
64962,Ste Pharmathica,Casablanca,001527014000084
64963,Ourika Machines,Cherrat,001527017000003
64964,Top Confort,Casablanca,001527027000024
64965,3M PRINT,Casablanca,001527028000094
64966,PERFECT SECURITY,Casablanca,001527035000002
64968,COMPOSITE INDUSTRIE MAROC,Bouskoura,001527039000038
64969,SCHNEIDER ELECTRIC MAROC,Casablanca,001527041000034
64971,Projets Et Des Realisations (Technique Des)  (Tepro),Casablanca,001527046000093
64972,Noresec,Tanger,001527047000066
64973,Logisma,Tanger,001527052000028
64974,BIM STORES,Aïn Harrouda,001527053000001
64976,BEN AND SONS PACKAGING,Had Soualem,001527057000087
64978,Mesk Voyages,Casablanca,001527063000022
64979,COMPEX MAROC,Casablanca,001527064000092
64980,Q.G.T. (Quincaillerie Générale Tarik),Casablanca,001527069000054
64983,CASANEARSHORE (Casablanca nearshore park),Casablanca,001527076000059
64984,Sot Logistics Maroc Gbmh,Casablanca,001527080000048
64985,BELLAKHDAR GROUPE,Casablanca,001527093000085
64986,Chafik Abdelali Assurances,Moulay Rachid,001527096000004
64987,Carreaulec,Casablanca,001527098000047
64988,AGRO FOOD ÉQUIPEMENTS,Casablanca,001527100000090
64989,ECATEM (Equipement et campement de Témara),Témara,001527106000025
64990,Marocaine Generale De Representation Commercial (Ste)  (Somagerc),Casablanca,001527108000068
64991,Concept Automation,Casablanca,001527110000014
64992,Fabriques Fournitures Industrielles Et Commerciales (Agence De)  (Affic),Casablanca,001527113000030
64993,Marocaine Vie Immobilier,Casablanca,001527114000003
64994,Sovialog,Tanger,001527116000046
64995,SKATYS (Skatys Skills Technology Software),Casablanca,001527121000008
65000,L.G.M.C. INDUSTRIES (Les Grandes Marques et Conserveries Chérifiennes Réunies),Casablanca,001527135000018
65001,ASSAKANE ALJADID,Casablanca,001527136000088
65003,Sihoma International De Transport,Tanger,001527138000034
65006,CIELEC (Comptoir industriel pour l'électronique),Casablanca,001527147000082
65007,MENAGEST,Marrakech,001527148000055
65008,MOBIDEAL,Casablanca,001527150000001
65010,Ste Immobiliere Al Janoub,Dakhla,001527168000097
65015,Alliance Gard,Knitra M,001527204000095
65017,CRÉDIT AGRICOLE DU MAROC,Rabat,001527208000084
65018,TOP COM (toutes opérations commerciales),Casablanca,001527211000003
65019,Union Moderne De Services,Casablanca,001527212000073
65020,SOUTRA (Souss fournitures industrielles et agricoles),Agadir,001527217000035
65021,LOGIC TRANSPORT,Tit Mellil,001527221000024
65023,SOLVIK MAROC,Casablanca,001527224000040
65024,REDAFOOD,Casablanca,001527229000002
65025,V.M.M. (Vinaigrerie Moutarderie du Maroc),Casablanca,001527230000072
65028,Altair Communication,Casablanca,001527239000023
65029,AUTOMATION SERVICE ELECTRIQUE,Casablanca,001527240000093
65031,OROBRIQUE,Berrechid,001527244000082
65032,MEYER & MEYER MEDIAM,Tanger,001527245000055
65035,GALAXY FOURNITURES,Casablanca,001527253000033
65036,MAREMBAL (les emballages marocains),Tanger,001527259000065
65037,Compagnie Miniere Des Guemassa,Casablanca,001527260000038
65042,MOGESSE,Casablanca,001527273000075
65043,Genie Industriel Des Nouvelles Techniques D'Electricite Et D'Aumatisme  (Ginea),Casablanca,001527275000021
65044,ONCORAD,Casablanca,001527293000020
65045,S.C.R.A. (Sté chérifienne de remorquage et d'assistance),Casablanca,001527297000009
65047,Cabinet De Comptabilite La Tangeroise Sarl,Tanger,001527300000025
65048,Societe De Leeuw,Tanger,001527301000095
65051,Frigo Bouznika,Cherrat,001527310000046
65054,KAPO-MAROC,Casablanca,001527328000045
65055,ONHYM (Office national des hydrocarbures et des Mines),Rabat,001527335000050
65057,SOMARAC (Société Marocaine d'Articles Chaussants),Meknès,001527338000066
65058,Mecaassistance Atif,Marrakech,001527340000012
65059,SIDOQ POWER ENERGY (Société d'importation d'outillage et quincaillerie),Aïn Harrouda,001527346000044
65060,MEDI1 SAT,Tanger,001527348000087
65061,OCID MÉTAL,Casablanca,001527353000049
65062,FIABEL,Casablanca,001527361000027
65063,REGENCY CAR,Casablanca,001527364000043
65064,Asfitec,Casablanca,001527366000086
65065,PALAIS DU SUD ELWIFAK,Agadir,001527374000064
65066,TRANSGLORY,Casablanca,001527375000037
65067,KHEMICO (Khémisset Confection),Khémisset,001527383000015
65068,VISION ART,Casablanca,001527385000058
65069,UMPM (Usinage mécanique de précision Maroc),Nouasseur,001527387000004
65070,MOVING CASABLANCA (Espace sport),Casablanca,001527391000090
65071,M.C.S.L. (Minoterie céréales secondaires & légumineuses),Marrakech,001527395000079
65073,EURAFRIC POUSSINS,Had Soualem,001527398000095
65074,VALLENA MAROC,Had Soualem,001527401000014
65075,ATLAS MATÉRIAUX,Casablanca,001527402000084
65076,NEXTAGADIR,Agadir,001527404000030
65077,FRAMACO (Société Franco Marocaine des Produits Alimentaires et Condimentaires),Marrakech,001527408000019
65079,Marocaine Pour L'Expansion Commercial Et Industrielle (Ste)  (Meci),Casablanca,001527410000062
65080,NADOR CÉRÉALES,Beni Ensar,001527411000035
65081,MATRAC (la Maghrébine de travaux d'assainissement et de chaussées),Casablanca,001527412000008
65082,NOUVEAUX MOULINS BAB GUISSA,Fés,001527414000051
65086,OUAHLI SERVICES (EL),Mohammedia,001527420000083
65087,Bp212.Com,Casablanca,001527421000056
65088,S.G.A. (Société Générale d'Automobiles),Rabat,001527424000072
65089,SINEV,Skhirate,001527425000045
65091,HÔTEL LA MAMOUNIA,Marrakech,001527428000061
65092,Ste Joulali Et Cie,Tit Mellil M,001527431000077
65095,D.M.S - MAR (Développement Maritime Services),Casablanca,001527434000093
65098,SEGOH,Casablanca,001527442000071
65100,Sosamac (Ste),Ouarzazate,001527446000060
65101,SOTRAMEG (Sté de Transformation de Mélasse du Gharb),Kénitra,001527447000033
65102,CAPITALE CÉRAMIQUE,Rabat,001527449000076
65107,Imprimerie De Silva,Casablanca,001527462000016
65108,CAPFI (Confection des articles de protection et fournitures industrielles),Casablanca,001527463000086
65109,MERYCOF,Fés,001527465000032
65110,ALF DYNACOME,El Jadida,001527467000075
65111,MASSAE MÉDIA,Casablanca,001527469000021
65112,Assurance Benwahoud Et Associes  (B2A),Kénitra,001527470000091
65115,GARAGE AÏT MAHDI,Casablanca,001527475000053
65117,Maroc Chimique Industriel Et Commercial,El Maarif Ar,001527478000069
65119,Polyclinique Attadamoun,Casablanca,001527484000004
65120,Societe De Confection Et Bonneterie,Casablanca,001527490000036
65122,MAFODER FONDERIE (Marocaine de fonderie),Casablanca,001527492000079
65124,A.R.F.I. (Atelier de Réparation et de Fournitures Industrielles),Casablanca,001527497000041
65125,Wib Zeneration  (Wibz),Casablanca,001527499000084
65126,Complexe Integre De Confection,Fs,001527502000003
65128,Ese Carl Baumann  Cie,Mekns,001527509000008
65130,Africain (Omnium Commercial Et Industriel)  (Ocia),Casablanca,001527511000051
65131,MAFODER PRÉFA,Casablanca,001527515000040
65132,COFIP (Comptoir fassi d'importation de pièces),Casablanca,001527517000083
65133,MICA REVET,Casablanca,001527523000018
65134,SONOREF (sté norafricaine de reprèsentation et de fournitures),Casablanca,001527527000007
65135,Option Art,Casablanca,001527530000023
65136,PFIZER (Laboratoires Pfizer),Casablanca,001527534000012
65137,DXC TECHNOLOGY,Sala Al Jadida,001527536000055
65140,Paralleles Actions,Casablanca,001527545000006
65141,PRIVILÈGE VOYAGES,Casablanca,001527546000076
65142,MABO (Marbrerie Bouskoura),Casablanca,001527547000049
65144,REZO EVENTS,Casablanca,001527551000038
65145,Societe Generale De Transmission  (S.G.T),Casablanca,001527553000081
65146,Fadila Menuiserie Artisanale  (Sofamear),Casablanca,001527554000054
65147,DEL EQUIPEMENTS,Tétouan,001527564000075
65151,ANDALOUS ALUMINIOS CRISTALES,Tanger,001527572000053
65152,Fiduciaire Annassiha,Taroudannt,001527574000096
65153,FRESENIUS MEDICAL CARE PHARMA AFRIQUE,Nouasseur,001527575000069
65154,Societe Metallurgique Dimiter,El Maarif Ar,001527577000015
65155,MARRAKECH RIADS,Marrakech,001527578000085
65157,C.P.I.T. (Centre pneumatique Ibn Tachfine),Casablanca,001527583000047
65158,SODIFOB (Sté de diffusion fourniture de bureau),Casablanca,001527585000090
65159,YOUSRA LITAJHIZ,Marrakech,001527593000068
65160,Ste Nouvelle De Bureautique Industrielle  (Snobi),Casablanca,001527595000014
65161,EXPERIS CONSEIL,Casablanca,001527598000030
65162,Andalouse Idem,Marrakech,001527603000089
65163,Pavitel,Casablanca,001527607000078
65166,PAFRAMA (Sté Franco Marocaine de Papier et carton),Casablanca,001527615000056
65167,Detroit Electrique,Tanger,001527620000018
65168,Anafisc,Hay Mohammadi Ar,001527621000088
65169,DÉCOR POLYESTER,Aïn Harrouda,001527622000061
65170,S.F.P.Z. (société des fonderies de plomb de Zellidja),Casablanca,001527626000050
65171,Matforce,Casablanca,001527628000093
65174,Gaz Et Fluides Assistance Service,Mohammedia,001527632000082
65177,ARTIVEST,Aïn Atiq,001527639000087
65178,VOLUMAR,Casablanca,001527640000060
65179,Best Alimentary Distribution,Casablanca,001527645000022
65183,Tissad,Casablanca,001527655000043
65184,Distribution Materiel De Froid Et Climatisation (Ste),Casablanca,001527657000086
65185,Industrie Du Beton Pret A L'Emplois,Sidi Moumen,001527661000075
65187,Chimie Propre,Casablanca,001527664000091
65189,SIPROL,Casablanca,001527670000026
65190,Les Assurances Ahajjam,Chefchaouen,001527680000047
65191,INWI (Wana corporate),Casablanca,001527682000090
65192,Sotiprom,Sebaâ,001527685000009
65193,MAYMANA TRAITEUR,Rabat,001527691000041
65195,Biomedical Equipment Maroc,Sebaâ,001527697000073
65196,Firstcaf,Casablanca,001527698000046
65197,A.M.C. (application mécanique Cravédi),Casablanca,001527700000089
65198,Capital Cargo Logistics,Casablanca,001527701000062
65199,2Mo Trading,Casablanca,001527706000024
65200,AUXIBÉTON,Salé,001527743000092
65201,Fiduciaire Belkasem Amallah Consulting  (Fidubac),Nador,001527746000011
65204,Ifriquia Cables,Casablanca,001527752000043
65205,CARRIÈRES ET TRANSPORT MÉNARA,Marrakech,001527754000086
65206,MAROC-MODIS - TRIUMPH,Fés,001527755000059
65207,Marocaine De Produits Industriels Ste De Distribution,Casablanca,001527759000048
65209,SOPRINA (société de production et d'intégration avicole),Had Soualem,001527766000053
65210,Riad El Cadi,Marrakech,001527767000026
65211,HOTEL WASSIM,Fés,001527769000069
65212,Industriels De Constructions Metalliques Et Chaudronnerie (Atelier)  (Aicmc),Casablanca,001527770000042
65213,SOTRAL (Sté de transport Ali),Casablanca,001527774000031
65214,MOULINS DE KHOURIBGA,Khouribga,001527775000004
65215,Univers Emballages,Knitra,001527777000047
65216,International Data Corporation North Africa  (I.D.C. North Africa),Casablanca,001527780000063
65218,Jarir Gaz,Tanger,001527786000095
65220,ASSKHOR (Assabane & Khorssa),Témara,001527789000014
65222,SOFIREC (sté Financière de révisions comptables),Casablanca,001527791000057
65223,G.M.T.A. (Générale marocaine du thermique appliqué),Marrakech,001527792000030
65225,SOGATRANS,Salé,001527794000073
65226,Ibracar,Tanger,001527795000046
65229,EVLOX,Settat,001527803000024
65230,AQUA IONIQUE,Bouskoura,001527804000094
65231,JUNEKOR,Meknès,001527806000040
65232,Asilah Soparfi,Assilah M,001527808000083
65236,GEMAFER (Générale marocaine de ferronnerie),Casablanca,001527840000092
65238,Transit Transport M.C,Casablanca,001527848000070
65241,ATLAS VÉHICULES INDUSTRIELS - A.V.I.,Casablanca,001527907000029
65242,E.C.F.M. (Européenne de chaudronnerie et de fabrications métalliques),Bouskoura,001527920000066
65243,Z.S.Textil,Casablanca,001527933000006
65244,C.A.P.C.I. (Compagnie Africaine de Pneumatiques et Caoutchouc Industriel),Casablanca,001527935000049
65245,HANDLING SERVICES,Agadir,001527936000022
65246,Ifriquia-Films Ste,Casablanca,001527937000092
65248,MONDIALUB (Mondial aluminium bois),Casablanca,001527940000011
65249,DELTA MATÉRIAUX,Casablanca,001527942000054
65250,Minoterie Achark,Oujda,001527955000091
65252,FAST-PAK (Fastpak),Bouskoura,001527963000069
65253,PADUPA (Paradis du Papier),Kénitra,001527978000052
65254,CENTRE TOUR,Khouribga,001527982000041
65255,Mottrans,Sidi Bernoussi Ar,001527983000014
65257,ATRAL (Afrique Transport Levage),Had Soualem,001527987000003
65258,Entreprise Baroudi Freres,Tit Mellil M,001528021000055
65259,AFRIC CHIMIE,Casablanca,001528030000067
65260,Gulfsands Petroleum Morocco Limited,Agdal Riyad,001528032000049
65261,Espace Redouane,Moulay Abdallah,001528036000038
65263,Damak International,Casablanca,001528042000070
65267,Representation Et Transport International Routier (Ste De)  (Sartir),Casablanca,001528068000047
65268,So Fi Co F Ste,Rabat,001528069000020
65270,Nouvelle Du Papier,Bouskoura,001528073000009
65272,FÉDASO (Sopres data de Fès),Fés,001528091000008
65273,CONFECTION SALSABILE,Tanger,001528094000024
65274,ARBAH DISTRIBUTION,Casablanca,001528098000013
65277,RESTAURANT KIOTORI,Casablanca,001528110000077
65279,R.T.L Cstresioni,Berrechid,001528116000012
65280,Sofafiln,Hay Mohammadi Ar,001528172000052
65281,A.M.M.Z Transport,Knitra M,001528226000049
65282,Entreprise Generale Des Carosseries Et Ceternes,Casablanca,001528361000090
65283,Molan Transport,Agadir,001528631000075
65284,Nalbeou,Hassan Ar,001528647000031
65286,Km Maroc Art,Fès,001528680000013
65287,Kizendi,Oulad Hassoune,001528682000056
65288,Groupe Scolaire Ibn El Khalil Prive,Berrechid,001528701000028
65289,Ste Tuniso Plomberie Chauffage  (S T P C),Casablanca,001528818000070
65290,Sparkling White Service,Agadir,001528824000005
65291,Information Technology Infrastructure Management Maroc  (I T I M Maroc),Casablanca,001528858000057
65292,Ste Benarbouch,Bouarfa M,001528877000029
65293,Peer To Peer Service,Taroudannt M,001528899000017
65294,ABC IMPRESSION,Casablanca,001528918000086
65295,Omr Newtech Supply,Casablanca,001528927000037
65296,Le 11 Lounge,Marrakech,001528947000079
65297,Tires Developpement,Dakhla,001529066000067
65299,Africa Corporate Consulting,Tanger,001529168000029
65300,Boughlame Des Services,Bejaad M,001529251000019
65301,Groupe Scolaire Al Massar Pour L'Enseigement Prive,Temara,001529266000002
65302,Nouha Cars,Chock,001529271000061
65303,Ste Cosmema,Marrakech,001529336000052
65304,Shsam Monde,Casablanca,001529341000014
65305,SOTAFER (Sté Tangéroise de Fer),Tanger,001529384000017
65306,HOMTEX,Rabat,001529386000060
65307,LMDT (Le Monde de la transmission),Casablanca,001529387000033
65308,Ste Chtouki Securite,Laayoune,001529393000065
65309,Trasef,Sidi Bernoussi Ar,001529401000043
65310,C.F.C. AUDIT SYSTÈMES,Casablanca,001529404000059
65314,PÂTES ET COUSCOUS ENNASR S.P.C.E.,Oujda,001529412000037
65318,Optimum Ste,Marrakech,001529418000069
65320,MUSTAD MAROC,Settat,001529421000085
65321,STAR STYLE,Tanger,001529422000058
65323,AUBART ABERGEL ET ASSOCIÉS,Casablanca,001529427000020
65325,SITI (sté impériale des thés et infusions),Marrakech,001529430000036
65327,BOUYACHTATE ENTREPRISE,Fés,001529440000057
65328,Applications Electroniques Industrielles  (Apelec),Casablanca,001529441000030
65330,ERGONUM.MA,Marrakech,001529445000019
65331,SOMACHIM,Casablanca,001529446000089
65332,SPACE RADIO,Casablanca,001529448000035
65333,Electro Tafoghalt,Hay Mohammadi,001529449000008
65334,AMAROC (Sté d'applications ménagères et agricoles de la chimie industrielle au Maroc),Casablanca,001529455000040
65335,AUTO-HALL,Casablanca,001529460000002
65337,CINDIMAR,Casablanca,001529470000023
65338,K Films (Ste),Tanger,001529475000082
65339,Akadan,Marrakech,001529481000017
65341,STAMS,Fés,001529492000011
65342,AZ ALIMENTATION,Marrakech,001529493000081
65345,SEQUIMAR (Sud Equipement Marine),Agadir,001529539000003
65346,GRANDS MOULINS D'OUARZAZATE,Ouarzazate,001529542000019
65347,POLLUCLEAN,Casablanca,001529543000089
65349,Societe Al Wifaq D'Electricite Et De Regalation  (S.W.E.R),Khouribga,001529546000008
65350,Tachka Tour,Mdina Ar,001529548000051
65351,Euro System,Assoukhour Assawda,001529550000094
65353,DIAMOND MOTORS,Casablanca,001529562000061
65356,MOBAF (Moulin El Baraka de Fés),Fés,001529566000050
65358,DÉTAIL INOX MAROC,Casablanca,001529573000055
65360,FAVEC (CONFECTION) (Fabrication Vêtements Cuir),Casablanca,001529582000006
65362,EAUX OUM ER RBIA (société des eaux de l'Oum Er Rbia),Casablanca,001529586000092
65363,TECHNIPROJET,Rabat,001529587000065
65368,Ste De Distribution Des Produits De Conserves  (Sdpc),Oujda,001529598000059
65369,SOMASYT (Sté maroco-syrienne de tapisserie en plastique),Berrechid,001529599000032
65370,Societe Union Marocaine Des Travaux Genie Civil,Agadir,001529600000005
65371,FARMALAC,Had Soualem,001529603000021
65372,BDO AUDIT TAX AND ADVISORY,Rabat,001529604000091
65373,Ste Immobiliere Sainte Rita,Casablanca,001529606000037
65374,TISKI,Kénitra,001529607000010
65375,Rhfira Transports,Dakhla,001529608000080
65377,Smara Food,Laayoune,001529616000058
65378,UMNIA BANK,Casablanca,001529642000035
65380,VAISSIERE & AMAR,Casablanca,001529648000067
65382,Ab.Fr,Tanger,001529659000061
65383,Transatlantique D'Assurances Et De Reassurances (Comptoir)  (Ctar),Casablanca,001529660000034
65384,KEY PERFORMANCE,Casablanca,001529661000007
65386,CARGLASS BOUCHAMANE,Casablanca,001529667000039
65387,BKEI (Bk équipement industriel),El Jadida,001529668000012
65388,DEKSYS,Casablanca,001529669000082
65389,ATTIS EMBALLAGE,Casablanca,001529670000055
65392,D'Importation Et D'Exportation Nord Africain (Comptoir)  (Comafrica),Casablanca,001529678000033
65393,SAPAK-KOUTOUBIA (Sté anonyme des Palmeraies Koutoubia),Mohammedia,001529681000049
65394,DIMO (Diffusion de matériel et d'outillage),Fés,001529683000092
65397,Activdis,Seba Ar,001529698000075
65399,MARISA,Casablanca,001529702000064
