Unnamed: 0,nom,ville,ice
39338,Secucable,Casablanca,000222585000034
39339,Jsc Decoration,Casablanca,000222586000007
39340,Mar-Fils Travaux  (Mafitrav),Toulal,000222588000050
39341,Societe Nour De Fer Forge  (So.N.2F),Casablanca,000222589000023
39342,Belkhiri Et Boushaba Services  (Bbse),Casablanca,000222590000093
39343,Abderrahmane Et Frères D'Import Export  (Sobefi),Sidi Moumen,000222591000066
39344,Hba Prod,Casablanca,000222594000082
39345,Tamanar Production,Casablanca,000222595000055
39346,Ecodura,Casablanca,000222598000071
39347,Retal Montage Industriel,Casablanca,000222601000087
39348,Exporto,Casablanca,000222602000060
39349,Range Car,Anfa,000222604000006
39350,Nia Publideco,Fida,000222606000049
39351,Ideal Assurance,Mohammedia,000222607000022
39352,Univers Business N&N,Casablanca,000222609000065
39353,Holding Offshore,Marrakech,000222610000038
39354,Golden Team,Casablanca,000222612000081
39355,Atlantique Composants,Casablanca,000222617000043
39356,Plan Masters Construction,Casablanca,000222619000086
39357,Ghyatir,Casablanca,000222620000059
39358,Macozed,Casablanca,000222624000048
39359,Fridal Negoce,Casablanca,000222625000021
39360,Children Mode,Chock,000222627000064
39361,Baomar Negoce,Casablanca,000222628000037
39362,Lynx Securite,Mohammedia,000222629000010
39363,Opedim,Casablanca,000222631000053
39364,Global Young Generation  (Gyg),Casablanca,000222633000096
39365,Texfine,Casablanca,000222634000069
39366,Cabinet De Gestion Et D'Assistance Comptable,Sidi Belyout,000222635000042
39367,Sayat Import-Export & Trx Ou Divers,Oujda,000222637000085
39368,Tamimico,El Maarif,000222638000058
39369,Ait Oualen Construction,Sidi Moumen,000222642000047
39370,Playcom,Casablanca,000222643000020
39371,Exovalis  (Exovalis),Casablanca,000222645000063
39372,Solanflex,Casablanca,000222649000052
39373,Virtual Name Trading  (Vnt),Casablanca,000222650000025
39374,Cabinet Parcours Et Metiers  (Cpem),Casablanca,000222651000095
39375,Sami Fruits Import Export,Sidi Othmane,000222652000068
39376,Navar Immo,Casablanca,000222653000041
39377,Arij Star,Casablanca,000222657000030
39378,Irrigation Harti Hajare,Boufakrane,000222658000003
39379,Construction Marocaine Et Concasseur  (Comaroco),Casablanca,000222660000046
39380,First Tex,Casablanca,000222663000062
39381,Lks International,Mohammedia,000222667000051
39382,Aljantal T.P,Guelmim,000222669000094
39383,Anber-Car,Casablanca,000222670000067
39384,Societe Akhal De Construction,Mekns M,000222679000018
39385,Smaf De Construction,Mekns M,000222680000088
39386,Tibisty De Marbre Et Granite,Dkhissa,000222681000061
39388,Chakib-Ibtissam Import Export,Fès,000222686000023
39389,Ragimix,Casablanca,000222688000066
39390,Trans Park,Sidi Bernoussi,000222690000012
39391,Synergie Informatique,Casablanca,000222691000082
39392,Man Sat,Casablanca,000222694000001
39393,Boussate,Casablanca,000222695000071
39394,Ahrar Print,Casablanca,000222696000044
39395,R.B Ceramique,Tanger,000222699000060
39396,Lombard Financial Serves Holding Offshore,Tanger,000222700000033
39397,Farikh Travaux Et Services,Mohammedia,000222702000076
39398,Mabfatin Busines,Mohammedia,000222709000081
39399,Securite International Protection Privee,Casablanca,000222722000021
39400,Omnium Casablancais De Travaux Moderne  (Octm),Casablanca,000222728000053
39401,Afinco,Casablanca,000222729000026
39402,Sud Ste De Recherche Et Dexploitation Miniere Du,Agadir,000222730000096
39403,Noblesse Design,Casablanca,000222732000042
39404,Master Travaux Routiers  (Matrar),Meknès,000222733000015
39405,Mhd Society For Guarantee Stays And Language Studies In Uk,Meknès,000222734000085
39406,Yaiche De Travaux Divers,Mekns M,000222736000031
39407,123Maison,Casablanca,000222745000079
39408,Societe Dinvestissement Industriel Meryam,Nouaceur,000222749000068
39409,United Africain Shipping Company  (Uasc),Casablanca,000222754000030
39410,Bazili Immo,Casablanca,000222756000073
39412,Saaraj Immobiliere,Casablanca,000222761000035
39413,Eurozoulika,Nador,000222784000093
39415,Hachim Services,Casablanca,000222787000012
39416,Afak Orient Travaux,Oujda,000222795000087
39417,Global Compresseur Hydraulique,Casablanca,000222799000076
39418,Moroccan Company Of Gold And Precious Stones,Casablanca,000222814000059
39419,Polo Construction Et Travaux Divers,Oulad M'Barek,000222816000005
39420,Irklawn Des Travaux,Tigrigra,000222817000075
39421,Aluminium Dami,Sidi Moumen,000222818000048
39422,Jsk Conseil,Casablanca,000222820000091
39423,Forklift Trans  (Fo.T.R),Sidi Moumen,000222823000010
39424,Galaxie Chim,Casablanca,000222824000080
39425,Societe Doula Distribution,Marrakech,000222825000053
39426,Larbi Faris Export-Import,Casablanca,000222826000026
39427,Ab Decoration,Casablanca,000222828000069
39428,Callcenter Saladin Services,Casablanca,000222829000042
39429,Archi Work,Casablanca,000222831000085
39430,Wikimar,El Maarif,000222832000058
39431,Gold Turk,Casablanca,000222833000031
39432,Nord Sud Business,Casablanca,000222838000090
39433,Green World,Casablanca,000222839000063
39434,Nassi Car,Oujda,000222840000036
39435,All In One Technologies,Casablanca,000222845000095
39436,Om Distribution,Casablanca,000222846000068
39437,Centre De Developpement De La Performance Professsionnelle Prive  (C.D.P.P),Casablanca,000222849000084
39438,Diamatel,Tanger,000222850000057
39439,Tamaloute Transport,Marrakech,000222852000003
39440,Abra Equipement,Casablanca,000222855000019
39441,Hmimidi Wasso,Kénitra,000222856000089
39442,Nano Car,Meknès,000222859000008
39443,Cafe Defi,Mohammedia,000222860000078
39444,Int Trade Call,Casablanca,000222862000024
39445,Sps Automation,Casablanca,000222863000094
39446,Expana,Casablanca,000222866000013
39447,Yanabiae Tafilalet,Meknès,000222867000083
39448,BRIDGESTONE (Bridgestone Tire Sales Morocco),Casablanca,000222868000056
39449,Housni Negoce,Khouribga,000222869000029
39450,Univers Des Travaux De Terrassement  (Uniter),Fès,000222871000072
39451,Menara Trust,Sidi Moumen,000222872000045
39452,Global Distribution Of Moroccan Assets Corporation  (Glodimac),Dar Bouazza,000222873000018
39453,Trabex,Casablanca,000222878000077
39454,R & N Imp/Exp,Casablanca,000222880000023
39455,Selma Price,Casablanca,000222882000066
39456,CMMG (Compagnie Marocaine de Marbre et de Granite),Casablanca,000222884000012
39457,Netrasud,Al Majjatia Oulad Taleb,000222885000082
39458,Ultra Etule Elect Negoce,Casablanca,000222886000055
39459,Nina Print,Casablanca,000222887000028
39460,Fidistra,Mohammedia,000222888000001
39461,Amara Fer,Casablanca,000222889000071
39462,Tanger S.E Services,Tanger,000222891000017
39463,Morski,Gueliz,000222892000087
39464,Convergence.It,Casablanca,000222893000060
39465,Rmr Concept,Casablanca,000222894000033
39466,Dream Gns,Casablanca,000222895000006
39467,Kadria Cafe,Casablanca,000222896000076
39468,Ote Ingenierie,Casablanca,000222897000049
39469,Dieticomed,Meknès,000222898000022
39470,Magnolia Systems,Casablanca,000222899000092
39472,Dahman Moderne,Mohammedia,000222902000011
39473,Belairaj Import Export,Oujda,000222903000081
39474,Valfood,Casablanca,000222904000054
39475,Shd Import & Export,Casablanca,000222906000097
39476,Ljustamente Consulting,El Maarif Ar,000222907000070
39477,Mifda-Industrie,Sidi Moumen,000222914000075
39478,Batilima De Travaux Divers,Meknès,000222917000091
39479,Atexico,Meknès,000222918000064
39480,Empi Construction,Marrakech,000222919000037
39481,Societe Wislane Inov Td Et Negoce,Meknès,000222920000010
39482,Le Palace Danfa Art Gallery,Casablanca,000222921000080
39483,Auxi Med,Casablanca,000222922000053
39484,Es-Seediyaz Car,Mohammedia,000222923000026
39485,Jacky Herve,Casablanca,000222924000096
39486,Le Votre Pressing Express,Casablanca,000222925000069
39487,Omega Pharm,Marrakech,000222926000042
39488,Star Cash,Sidi Slimane,000222927000015
39489,Vargas Transport,Marrakech,000222928000085
39490,Chama Confection,Casablanca,000222930000031
39491,Atlas Aujourd'Hui,M'Rirt,000222933000047
39492,Cobatar,Casablanca,000222936000063
39493,Kroul Batiment,Mohammedia,000222938000009
39494,Chikar Industrie,Ain Harrouda,000222939000079
39495,Prestige Laser,Casablanca,000222940000052
39496,Zagogect,Casablanca,000222941000025
39497,Formagri,Casablanca,000222943000068
39498,Webgeo,Marrakech,000222944000041
39499,Assala Cerame,Ouislane M,000222945000014
39500,Linelec,Casablanca,000222946000084
39502,Espace Conduite,Tanger,000222949000003
39503,New Ligne Telecom,Casablanca,000222951000046
39504,Hajjiouitrav,Meknès,000222953000089
39505,Boutizoua,Oued Zem,000222954000062
39506,Sun Wear,Casablanca,000222955000035
39507,Conazim,Meknès,000222956000008
39508,Big Fiv C.T,Settat,000222957000078
39509,Matys Communication,Casablanca,000222958000051
39510,Transport Adra,Casablanca,000222959000024
39511,Aero-Sob-Tech,Casablanca,000222962000040
39512,Fc2010,Casablanca,000222964000083
39513,Service D'Integration Architecture Et Telecom  (Siart),Casablanca,000222965000056
39514,Tolab Tours,Marrakech,000222966000029
39515,Global Energy & Services Maroc  (Geasm),Meknès,000222968000072
39516,Giga Meubles,Casablanca,000222969000045
39517,Socachim,Hay Mohammadi,000222971000088
39518,Ouhssini Freres,Tahannaout,000222973000034
39519,Avicole Oriental R. Ben & Fils,Berkane,000222975000077
39520,Invest Bat Et Vrd,Casablanca,000222977000023
39521,Olbia,Dar Bouazza,000222978000093
39522,Baamrane Travaux,Marrakech,000222981000012
39523,Defi Management,Casablanca,000222982000082
39524,Partners Business & Services,Casablanca,000222983000055
39525,Inter Nada,Casablanca,000222984000028
39526,Comptoir Bousaid,Marrakech,000222987000044
39527,Progalum,Casablanca,000222989000087
39528,Sigmazar,El Hajeb,000222991000033
39529,Intelligence Technologie Et Gestion Au Maroc  (S.I.G.M),Meknès,000222992000006
39530,Madafal,Casablanca,000222993000076
39531,Asfar Al Abrar,Gueliz,000222995000022
39532,Evolem,Kacem,000222997000065
39533,Solutions Clim,Mohammedia,000223002000027
39534,Lasvetext,Meknès,000223003000097
39535,NEW POLYSTER,Tit Mellil,000223009000032
39536,Lastrans,Assoukhour Assawda,000223012000048
39537,Prospect Gall,Casablanca,000223013000021
39538,Ibam-Tra,Sidi Moumen,000223014000091
39539,Iza Shoes,El Maarif,000223015000064
39540,Al Oula Plomberie,Casablanca,000223016000037
39541,Ste Laaroussi Electricite Et Hydromecanique  (Sleh),Meknès,000223018000080
39542,Soge Fex,Marrakech,000223019000053
39543,San Sedia,Mohammedia,000223020000026
39544,Sactdiv,Taza,000223021000096
39545,Lora Luxe,Tahannaout,000223022000069
39546,Ojos Cafe,Sidi Bernoussi Ar,000223024000015
39547,Jiouky,Casablanca,000223029000074
39548,Boucherie Ain Sebaa,Casablanca,000223033000063
39549,Lina World Trade,Sebaâ,000223035000009
39550,Isounfa,Sebaâ,000223036000079
39551,Bismica Construction,Marrakech,000223037000052
39552,Trans Marmara,Jadida,000223038000025
39553,Emotions Spa,Casablanca,000223039000095
39554,3C Systemes,Casablanca,000223042000014
39555,Mac Beton,Casablanca,000223043000084
39556,Maroc Tech Conection,Oujda,000223047000073
39557,Vitalia Batiment,Ain Harrouda,000223048000046
39558,Reda Travmatec,Meknès,000223050000089
39559,Import-Export Z.G.L,Meknès,000223051000062
39560,Ouali-Filalie,Oujda,000223057000094
39561,A2V Maroc,Meknès,000223062000056
39562,Tigoundra,Sebaâ,000223063000029
39563,Al Bayaz Terrassement,Zaio,000223065000072
39564,Atakha,Kénitra,000223066000045
39565,Wyndham,Meknès,000223067000018
39566,Istanbul Maison,Casablanca,000223076000066
39567,Cafe Rosa Dor,Casablanca,000223078000012
39568,Style.Wear,Sidi Moumen,000223079000082
39569,Orania Cars,Marrakech,000223080000055
39570,Aga Pressing,Agadir,000223084000044
39571,Nord West Materiaux,Casablanca,000223086000087
39572,Makadem Hydro-Construction,Agadir,000223087000060
39573,Vosyx,Casablanca,000223088000033
39574,Hajar Telecom,Meknès,000223089000006
39575,Mode Impression,Marrakech,000223103000016
39576,Karam Eddaif De Transport Et Travaux Divers,Ayir,000223106000032
39577,Multi Boost Consulting & Events,Sidi Bernoussi,000223107000005
39578,Lion Biais Universel,Ain Harrouda,000223108000075
39579,Marabi.Com,Tabant,000223110000021
39580,Cafe Moulimo,Fquih Ben Salah,000223112000064
39581,Mands Auto,Mohammedia,000223114000010
39582,Abou Douaa,Fquih Ben Salah,000223115000080
39583,Nissrine Distribution,Bni Ansar,000223117000026
39584,Bijou De Pied Maroc,Casablanca,000223119000069
39585,Aggloswan,Meknès,000223125000004
39586,Ayoub Distribution,Khouribga,000223128000020
39587,RAYMED ATLANTIC,Casablanca,000223135000025
39588,Carpental,Nador,000223138000041
39589,Electro Ayoub,Meknès,000223140000084
39590,Monte Bianco,Casablanca,000223149000035
39591,H2Tel,Casablanca,000223152000051
39592,MAROC BOVIN,Casablanca,000223156000040
39593,Kaiser,Casablanca,000223163000045
39595,Unidak Maroc Import Export,Mohammedia,000223197000097
39596,Ouzgni Travaux,Marrakech,000223199000043
39597,Trans Talaint,Marrakech,000223201000086
39598,AG DISTRIBUTION,Casablanca,000223219000085
39600,Fm Logistique Textile,Sidi Bernoussi,000223230000079
39601,Cbd Holding Offshore,Tanger,000223232000025
39602,Riad Tes 2 Ailes,Marrakech,000223247000008
39603,Jomana Import Export,Marrakech,000223248000078
39604,Froid Saf,El Jadida,000223251000094
39605,Ingenieria Montajes Y Construcciones,Casablanca,000223254000013
39606,Maplomp,Casablanca,000223255000083
39607,Sepulveda Rubio Y Asociados,Tanger,000223256000056
39608,Global Safety And Protection  (G. S. P),Casablanca,000223257000029
39609,Best Advice,Sale,000223263000061
39610,Feel Secure,Marrakech,000223265000007
39611,Ameublement International,Marrakech,000223268000023
39612,Maitrise Damenagement Et Construction,Béni Mellal,000223272000012
39613,Trois Bâtiments Transport Maroc  (Tbtm),Moulay Rachid,000223276000001
39614,Poly Sino,Hay Mohammadi,000223277000071
39615,Pompage De L'Est,Tanger,000223278000044
39616,Sotafruit,Tanger,000223279000017
39617,Arbano,Sale,000223281000060
39618,Ent-Taoufik-Hassan Et Lotfi De Travaux Divers  (Ethaldiv),Meknès,000223282000033
39619,Gedexcom Service,Sidi Moumen,000223283000006
39620,Onzot Batiment,Sale,000223287000092
39621,Ste Duben Internationale Des Travaux Divers  (Sodutrad),Meknès,000223290000011
39622,Mjaara De Transport Divers,Jorf El Melha,000223291000081
39623,Toubkal Trans Med,Casablanca,000223293000027
39625,Rahim Confection,Casablanca,000223295000070
39626,Ntl Maroc,Mohammedia,000223296000043
39627,Mostafaco Travaux Divers,Tanger,000223299000059
39628,Mohammed Tous Negoce,Bouznika,000223304000021
39629,Univers Alamane,Sidi Bernoussi,000223306000064
39630,Poly Space Palmeraie,Fès,000223307000037
39631,Services Voyages Rent A Car,Marrakech,000223312000096
39632,Cotramek,Meknès,000223313000069
39633,Cafe New Cristina,Casablanca,000223314000042
39634,Rinado Trad,Meknès,000223315000015
39635,Linalim,Marrakech,000223316000085
39636,Mega-Merghad,Ouezzane,000223317000058
39637,Trans Bendami,Kacem,000223318000031
39638,Hejira Construction,Oujda,000223319000004
39640,Ouzimar Promo Immobiliere,Mohammedia,000223321000047
39641,Sealum,Khouribga,000223322000020
39642,Mayor Trans,Mohammedia,000223324000063
39643,Technidiam,Marrakech,000223325000036
39644,Solufinance  (Slf),Meknès,000223327000079
39645,Serv'Pro,Mohammedia,000223328000052
39646,Ouhaddou Chantier,Bourd,000223329000025
39647,Dri.Boud,Meknès,000223330000095
39648,Hakasu Genes Building,Nador,000223333000014
39649,Kns Car,Casablanca,000223334000084
39650,Samaco,Casablanca,000223335000057
39651,Texlink,Casablanca,000223338000073
39652,Aberkan Sakan  (Abesa),Nador,000223339000046
39653,Project Concept,Sebaâ,000223340000019
39654,Maf Trans,Casablanca,000223341000089
39655,So.Ge.Con,Oujda,000223342000062
39656,Best Therm,Marrakech,000223343000035
39657,Nuits Blanches Les Saltim Banques De L'Imaginaire,Gueliz,000223344000008
39658,Dyzmatis Ferronnerie,Marrakech,000223346000051
39659,Global Services Et Sous - Traitances  (Cl2S),Meknès,000223347000024
39660,Awab Solutions,Casablanca,000223348000094
39661,Waterelec,Khouribga,000223350000040
39662,Carrefour De Medina Transport,Meknès,000223352000083
39664,Afro-Marocaine D'Electricite  (Afmelec),Sidi Bernoussi,000223354000029
39665,Agence D'Affaire De Foncier-Expertise,Casablanca,000223357000045
39666,Alvifar,Safi,000223361000034
39667,Total Acier  (Totac),Sebaâ,000223362000007
39668,Institut De Hautes Etudes De Gestion Prive,Tanger,000223369000012
39669,Abra Travaux,Tanger,000223370000082
39670,Charikate Tifloasse De Travaux Divers,Meknès,000223371000055
39671,Mazagan Towers,Casablanca,000223372000028
39672,Info Chahbi,Khouribga,000223373000001
39673,Z Consulting,Agadir,000223375000044
39674,Ori Cons,Oujda,000223376000017
39675,Primo Saif Eddine,Souk Sebt Oulad Nemma,000223377000087
39676,Selouani Construction,Casablanca,000223378000060
39677,Dimasine,Azilal,000223380000006
39678,M.S.R. Trans,Casablanca,000223381000076
39679,Horizon Itrane Services,Marrakech,000223382000049
39680,Pires & Boualam Matériel B. T. P Travaux Divers,Nador,000223383000022
39681,Societe Lemssalek Multi Services,Béni Mellal,000223386000038
39682,Injaze,Casablanca,000223387000011
39683,Innovation Travaux Constructions Et Fournitures  (Itcf),Casablanca,000223388000081
39684,Naci Car,Tanger,000223389000054
39685,Transa Froid,Agadir,000223390000027
39687,Solidal,Tit Mellil,000223393000043
39688,J. S. F Services,Fès,000223394000016
39689,Injaz D'Equipement  (Injeq),Meknès,000223395000086
39690,Touzania Delectricite Et Travaux Divers,Mdina Ar,000223397000032
39691,Travaumarc,Casablanca,000223398000005
39692,Riaf Darmah,Mohammedia,000223399000075
39693,Taqi Import,Marrakech,000223400000048
39694,So. Tra. Medalum,Fès,000223402000091
39695,So.Tra.Ba.Med,Fès,000223403000064
39696,Massinissa Elevadores,Marrakech,000223404000037
39697,Universite Nomade Internationale De La Mediterranee,Tanger,000223405000010
39698,Soumia Distribution,Casablanca,000223406000080
39699,El Malih Negoce,Casablanca,000223407000053
39700,Societe De Travaux,Azilal,000223408000026
39701,O Media,Casablanca,000223409000096
39702,Extrome Import Export,Toulal,000223410000069
39703,Elmira Decoration,Sidi Youssef Ben Ali,000223412000015
39704,Mercas Trans,Casablanca,000223416000004
39705,Ste Construction Charpente Metallique Impt/Expt Florida,Casablanca,000223417000074
39706,Strat.Fin.Consulting,Meknès,000223418000047
39707,Al Asfar Elec,Sale,000223419000020
39708,Fret Et Logistic Salma,Casablanca,000223420000090
39709,Gannourtrans,Boukhalef,000223422000036
39710,Step & Co,Meknès,000223423000009
39711,Distribution Service Automobile Maroc,Casablanca,000223424000079
39712,T. O Batiment,Casablanca,000223426000025
39713,Ste Garj Div,Bab Marzouka,000223427000095
39714,"Power Battery Solutions International, Morocco  (Pbsi)",Tanger,000223428000068
39715,Aznague Travaux,Marrakech,000223429000041
39716,In Your Hand,Casablanca,000223430000014
39717,For Sat,Casablanca,000223431000084
39718,Ste De Formation Intra Entreprises Consulting  (Sofiec),Chock,000223432000057
39719,Rabita S. F,Bni Makada,000223433000030
39720,Omnigestion,Casablanca,000223435000073
39721,Sadiqy Tahar De Travaux Divers,Ouislane,000223436000046
39722,Menuiserie El Hadika,Mohammedia,000223437000019
39723,Al Khouzama Transfert,Al Hoceima,000223440000035
39724,Tranda,Meknès,000223441000008
39725,Creacad,Meknès,000223443000051
39726,El Becri Des Amenagements Et Des Constructions,Oulad Ayad M,000223444000024
39727,Assurancia,Casablanca,000223446000067
39728,Sozditrav,Sidi Mohamed Lahmar,000223448000013
39729,RELATS MAROC,Tanger,000223458000034
39730,Godoy International Zone Franche,Tanger,000223460000077
39731,Canalab,Casablanca,000223473000017
39732,Him Service,Settat,000223490000043
39733,Constamiri,Khouribga,000223497000048
39735,Maroc Etudes Et Developpement Des Equipements Speciaux,Casablanca,000223510000085
39736,Marocaine Dexploitations Minieres Ste,Figuig,000223516000020
39737,Travast Maroc,Casablanca,000223523000025
39738,Ovar Consulting,Mohammedia,000223525000068
39739,PREMIUM OFFSHORE,Casablanca,000223554000061
39740,Jadid Alomrane,Beni Mellal,000223559000023
39742,Joli Park,Khouribga,000223584000027
39743,Jaafar Services,Casablanca,000223591000032
39744,LINA CONSULTING,Meknès,000223592000005
39745,Everest Universal,Casablanca,000223603000096
39746,Alimentaire El Qalaa,Casablanca,000223616000036
39748,Nego-Ben,Mekns M,000223624000014
39749,Residence Beach Cap De L'Eau,Nador,000223629000073
39750,Etablissement Des Deux Mers Scolaire Prive,Tanger,000223631000019
39751,Ste Trans Ayou Mar,Kacem M,000223671000006
39752,Islatraws,Casablanca,000223678000011
39753,Masteres Reims Management School Maroc,Casablanca,000223683000070
39754,Achbal Lamane,Marrakech,000223688000032
39755,Societe Manazil Alitkane,Mekns M,000223695000037
39756,Imacine Travaux (Ste),Al Haouz,000223698000053
39757,H. Telecom,Casablanca,000223731000035
39759,Confidis,Casablanca,000223736000094
39760,Genidamo,Mohammedia,000223742000029
39761,Mcm Industrie,Mohammedia,000223745000045
39762,Alkantara Transfert,Jadida M,000223768000006
39763,Akhmoul Immobilier,Oujda,000223777000054
39764,H.O EQUIPEMENT,Casablanca,000223786000005
39765,DIMA PREFA,Casablanca,000223793000010
39766,Hanatech,Casablanca,000223795000053
39768,Bluestream,Casablanca,000223883000005
39769,Opus Magnum,Casablanca,000223900000031
39770,ATLANTIC AGRO,Agadir,000223907000036
39771,TVM (Tolerie Fine Maroc),Casablanca,000223918000030
39772,Office Technique De Recherches Et De Controle Industriels  (Oter),Casablanca,000223922000019
39773,MARRAKECH TAZAKOURT,Casablanca,000223941000088
39774,Ste Conulticall Dor,Nador,000223962000006
39775,E-SOLUTION,Casablanca,000223993000042
39776,Hibames,Mdina Ar,000224018000046
39777,Conotrad,Casablanca,000224044000023
39778,Nord Afrique Groupe  (Nafrig),Casablanca,000224048000012
39779,Espace Genie Mehdi,Casablanca,000224072000043
39780,Orachime,Sidi Moumen Ar,000224087000026
39781,S2M INDUSTRIE (Société Marocaine de Montage Industriel),Mohammedia,000224115000046
39783,AXIOM ENGINEERING,Casablanca,000224119000035
39784,Tigri,Casablanca,000224122000051
39786,Nord Afric Genetique,Casablanca,000224134000018
39787,Assurance Elarchi,Casablanca,000224147000055
39788,Technologie Industrielle Plastique Et Papier,Casablanca,000224203000095
39790,Italbain,Settat,000224211000073
39791,Bedanco Corp (Ste),Casablanca,000224224000013
39792,Riad Essafa,Moulay Rachid Ar,000224228000002
39793,Naturelle Beaute,Marrakech,000224231000018
39794,Techno Concept,Tanger,000224241000039
39795,Conseils  Produits Informatiques,Casablanca,000224242000012
39796,Protis Cuir,Casablanca,000224254000076
39797,Cac2F,Casablanca,000224280000053
39798,Zaa-Consult,Agadir,000224289000004
39799,M&RB (Maintenance et Rénovation Bâtiment),Tit Mellil,000224291000047
39800,Societe De Logistique Et De Preparation Pour La Biomasse,Tanger,000224320000040
39802,Nrg Immobilier,Rabat,000224323000056
39803,HENIMEL (établissement de la nouvelle industrie mécanique métallique et électrique de Loukous),Larache,000224349000033
39804,Imahaj Compagnie,Safi,000224356000038
39806,Sotrabida,Casablanca,000224362000070
39807,Saodia Plast,Casablanca,000224364000016
39808,Societe De Travaux Commun,Casablanca,000224370000048
39809,Hol.Mek,Mekns M,000224380000069
39811,Sonar Express,Casablanca,000224394000079
39812,Ks Stone,Hassani Ar,000224410000035
39813,Migua Montage,Mohammedia,000224422000002
39814,Group Charrak Technique,Zouagha Ar,000224423000072
