Unnamed: 0,nom,ville,ice
92045,Pc Informatique Buro,Knitra,002299649000050
92046,Ste El Fechtali Archi Group,Oujda,002299651000093
92047,Visual Systems,Casablanca,002299679000016
92048,Rmg Travaux,Casablanca,002299684000075
92049,Anceurest Med,Tanger,002299751000012
92050,Bamitrav,Tabriquet Ar,002299768000038
92051,Fort Rental,Casablanca,002299787000010
92052,Laghfiri De Construction Et Travaux Divers,Zagora,002299834000002
92053,Durable Services,Agadir,002299838000088
92055,Esso House Equipement,Casablanca,002299883000037
92056,Masteris,Agdal Riyad Ar,002299902000009
92057,Agence Immobiliere Wia Beach,Skhirate M,002299915000046
92058,Union Marocaine Du Batiments  (Umb),Casablanca,002299968000070
92059,HQ ADVISORS,Casablanca,002299982000080
92060,Harchani Forage,Settat,002300004000068
92061,Repmat,Laayoune,002300009000030
92062,Lappart,El Maarif Ar,002300015000062
92064,HALA AFRIKA,Beni Mellal,002300039000093
92065,Arabian Marina,Sidi Bernoussi Ar,002300060000011
92066,Al Wasat,Khouribga,002300061000081
92068,Sisoma Sod,Khouribga,002300152000049
92069,Ste Comptoir Commercial El Hamidine,Casablanca,002300201000084
92070,Badr Loc,Sidi Youssef Ben Ali,002300274000053
92071,Rafike Travel Tour,Fs,002300284000074
92072,OPN (Our Propre Negoce),Casablanca,002300325000034
92073,El Madkoury Land,Rabat,002300341000087
92074,SUBLIWAY,Casablanca,002300342000060
92075,Omrane Elghad Batiment,Mdina Ar,002300346000049
92076,All In One Invest,El Maarif Ar,002300358000016
92077,Hammachi Immo,Driouch,002300378000058
92078,Tmgh Promo,Casablanca,002300415000029
92079,Efc,Rabat,002300421000061
92080,Abou Zakaria,Ait Melloul M,002300442000076
92081,VERSA,Casablanca,002300458000032
92082,Al Ataa Et Tajdid,Bni Mellal M,002300480000020
92083,Goldbro,Arfoud M,002300489000068
92084,Di Growth Maroc,El Maarif Ar,002300507000067
92085,Raf Print,Ben Msick Ar,002300536000060
92086,SMARTY IO,Casablanca,002300540000049
92087,Nisrine Poison Fish,Tanger,002300560000091
92088,Elrhaiche Cars,Guelmim,002300571000085
92089,NB TRADING (No Border Trading),Marrakech,002300583000052
92090,JAWHARA MONDIAL (Sté Jawhara Mondial d'Eclairage),Tanger,002300589000084
92091,L&L Alliance,Casablanca,002300649000016
92093,Mpc Casa,Casablanca,002300712000061
92094,Eco Electro Dehhak,Youssoufia M,002300723000055
92095,Fissa Immobilier,Casablanca,002300756000037
92096,Les Fermes Chemaou,Tiflet M,002300766000058
92097,Asaka Voyage,Guelmim,002300780000068
92098,Mewa Sol,Casablanca,002300787000073
92099,Comptoir Des Mers,Casablanca,002300802000056
92100,Maram Trading,Tanger,002300831000049
92101,Ea Home,Agdal Riyad Ar,002300861000015
92102,Kein Seit Auto,Sale,002300872000009
92103,Dimension Hotels Africa,Gueliz Ar,002300887000089
92104,Orion Delta Conseil,Agadir,002300890000008
92105,Elda Medical (Ste),Casablanca,002300892000051
92106,Mouhaddib Trans,Jadida,002300950000037
92107,Apic Promo,Casablanca,002300975000041
92109,Label Rouge,Casablanca,002301000000045
92110,Maison Dhote Balqis,Marrakech,002301016000001
92111,Casadino,Casablanca,002301028000065
92112,Societe Mediterraneenne Du Transports Et Loisirs,Tanger,002301032000054
92113,Gamma Nettoyage 2000,Casablanca,002301041000005
92114,Belattar Fish,Oujda,002301043000048
92115,Jm Cons,Knitra M,002301102000007
92116,Frutas Y Verduras Med,Tanger,002301104000050
92117,Monica Pressing,Casablanca,002301116000017
92119,Aya Power,Oued Zem M,002301200000077
92120,Digiland,Ksar El Kebir M,002301245000026
92121,YOU FOURNI SERVICES,Casablanca,002301300000093
92122,Ste Meubles Express,Marrakech,002301350000004
92123,ESSAOUIRA WATERSPORTS,Laayoune,002301355000063
92124,Digistart,Mohammedia,002301365000084
92125,Espace Import Export,Tanger,002301403000028
92126,Cbl International Trading,Casablanca,002301457000025
92127,Flornementale,Temara,002301585000061
92128,Mon Animation,Sidi Othmane,002301591000093
92129,Terra Nomadic Travels,Zagora,002301694000028
92130,Badaoui Service Quad,Marrakech,002301891000044
92131,Galip Cosmetic,Casablanca,002301894000060
92132,NYLSOL,Casablanca,002301895000033
92134,Africa-Agro- Industrie,Meknès,002302066000072
92135,Dersa Change,Tetouan M,002302330000025
92136,Hajjaj Bl Negoce,Casablanca,002302509000042
92137,BKS (Bk Signature),Casablanca,002302629000003
92138,Rosegone,Kalaat Mgouna M,002302873000011
92139,Innvestorm,Agdal Riyad,002302914000068
92140,Elec-Abodinar,Marrakech,002302992000096
92141,Laiterie Taddart,Casablanca,002303070000027
92142,Lbm Consulting,Marrakech,002303083000064
92143,Visionline Auto,Tanger,002303159000049
92144,Batiment Focus,Casablanca,002303298000079
92145,Technique 2000 Maroc,Casablanca,002303505000019
92146,Psychologia Privee,Casablanca,002303591000025
92147,Epices Taiba,Fquih Ben Salah M,002303615000056
92148,Fartat Touris,Dakhla,002303754000086
92149,Leader Luxury,Rabat,002303962000096
92150,AFRICA COMPONENTS,Meknès,002304129000049
92151,Aazza Elarabe Car,Berrechid,002304255000042
92152,PROWEBTECH,Agadir,002304338000032
92153,Consolidation Plus,Agdal Riyad Ar,002304342000021
92154,Xyz Services,Casablanca,002304348000053
92155,STUDIO BLOOM,Rabat,002304539000037
92156,Uniglobal,Fs,002304801000044
92157,Nomade Evasion,Tiznit,002304803000087
92158,Dragon Yarns,Casablanca,002304830000037
92159,Institut Francais Des Technologies Tertiaires  (Iftt),Casablanca,002304900000087
92160,Ohnona Achat Vente,Casablanca,002304930000053
92161,Afriquia Consulting,Taroudannt,002304955000057
92163,Locatrans Loukili,Nador,002304998000060
92164,Taqala,Berkane M,002305195000076
92165,Biliki Prive,Casablanca,002305327000004
92166,Extraverti,Casablanca,002305363000002
92167,Sim Technologie,Berrechid,002305367000088
92168,SSE (Sté Services ElKhomri),Kénitra,002305407000075
92169,Lagbar,Tiflet M,002305515000069
92170,Solution Risk Consulting,Casablanca,002305539000003
92171,Elec 3 Elec Thechnologie,Marrakech,002305544000062
92172,Stadium House,Casablanca,002305566000050
92173,Mazotra,Ben Guerir,002305760000050
92174,Moroccan Dental Masters,El Maarif,002305820000079
92175,Forum Tous Services,Marrakech,002305835000062
92176,Radmetal Groupe,Rabat,002305862000012
92177,Al Jawed Club,Berkane M,002305978000081
92178,Biltima Business,Khenifra M,002306024000003
92179,Filiboauto,Yacoub El Mansour,002306037000040
92180,ALTERNATIVE NETWORKS,Mohammedia,002306048000034
92181,Asma Mark,Tanger,002306050000077
92182,Ouarkha Events Planning,Tanger,002306057000082
92183,Egypt Wood,Casablanca,002306083000059
92184,Institut Des Sciences De Lentreprise Et De La Formation Professionnelle Prive,Marrakech,002306112000052
92185,Youness (Snack),Casablanca,002306147000077
92186,La Fille De Lest,Khouribga,002306185000021
92187,City Desing,Casablanca,002306216000057
92188,Upline Digital,Tikiouine,002306312000084
92189,Transparence Commerce,Casablanca,002306322000008
92190,Damapro,Dakhla,002306423000094
92191,Ste Boussaid Food,Bab Lamrissa Ar,002306491000004
92192,N4 Tolerie,Casablanca,002306519000024
92193,Bra Platre,Casablanca,002306529000045
92194,Soukagram,Azilal,002306565000043
92195,Mbirtah,Tan Tan M,002306598000025
92196,Oh Distribution,Casablanca,002306600000068
92197,Murcia Irrigation,Larache M,002306770000037
92198,Soutfa Transport,Agadir,002306864000021
92199,Consulting Etude Logistique Et Ralisation Industrielle,Laayoune,002306946000038
92200,VIPA SUR COMPANY,Tanger,002306973000085
92201,Dades De Genie Civil,Marrakech,002307072000031
92202,Denebkaitos,Marrakech,002307082000052
92203,Napolitano,Dakhla,002307109000002
92204,Zhm Events,Marrakech,002307132000060
92205,Cosmetolab,Tiznit M,002307368000090
92206,Assaga Transport,Agadir,002307426000076
92207,Coiffure Taktik,Agadir,002307487000078
92208,Top Industrie (Ste),Laayoune,002307610000055
92209,Best Abats,Rabat,002307644000010
92210,NEW USINAGE PRÉCISION,Mohammedia,002307650000042
92211,Diaco.Immo,Tanger,002307657000047
92212,Ar Business Solutions,Tetouan,002307670000084
92213,Best Rak,Laayoune,002307677000089
92214,G-SOLUTION,Fés,002307698000007
92215,Burhan Sonda,Taroudannt,002307745000096
92216,Hidaya Distribution,Gueliz Ar,002307788000002
92217,Essahli Immobiliers,Guercif M,002307827000016
92218,Errol Logistique,Tanger,002307848000031
92219,Alabedi And Al-Mayali,Casablanca,002307893000077
92220,Wahate Meknassi,Mohammedia,002307987000061
92221,RESINDUNET,Salé,002308074000040
92222,Hajouane Beton,Marrakech,002308136000015
92223,Lura Electro,Ain Harrouda,002308263000078
92224,Ste Techno Isolation Maroc,Agadir,002308300000049
92225,La Premiere-Dof Privee,Tinghir M,002308349000084
92226,Hhbdis,Sidi Bernoussi,002308378000077
92227,Bel Espace Car,Khenifra M,002308426000042
92228,STRUCTINOV,Berrechid,002308498000038
92229,Tona Fish Gele,El Maarif Ar,002308538000025
92230,Subytu,Casablanca,002308561000083
92231,Select Travel  Concierge,Casablanca,002308626000074
92232,Latelier De Gestion,Agdal Riyad Ar,002308670000050
92233,Imcorp Khadamat,Casablanca,002308789000038
92234,Societe La Butte Sarl,Meknès,002308815000015
92235,BETTERFLY SOLUTIONS,Casablanca,002308816000085
92236,Boniface Maroc,Rabat,002308876000017
92237,Sud Est Sud Travaux,Laayoune,002309010000085
92238,Hibno Rest,Casablanca,002309189000005
92239,Mim Cosmetic,Rabat,002309205000058
92240,Ti Group,Laayoune,002309231000035
92241,La Vega,Casablanca,002309276000081
92242,Echaib T.P,Taroudannt M,002309293000010
92243,Socomavia,Seba Ar,002309411000025
92244,Supply Graph,Casablanca,002309416000084
92245,Alugance,Casablanca,002309455000001
92246,Ksr Promotion,Casablanca,002309472000027
92247,Al Mardi Nems,Tanger,002309488000080
92249,Hom Transport,Ait Melloul,002309499000074
92251,Assafa Call,Ait Melloul M,002309544000023
92252,Amisad,Casablanca,002309593000058
92253,Sale Extra Services (Ste),Rabat,002309595000004
92254,Ghalia Equipement Maritime,El Marsa M,002309596000074
92255,PSI GROUPE,Mohammedia,002309611000057
92256,Ste Interfait-Import Export,Kénitra,002309678000091
92257,Lorella Top Market,Casablanca,002309851000076
92258,Parking Le Vizir,Casablanca,002309868000005
92259,Ste Id Boubker De Carburant Et De Services,Agdal,002309927000061
92260,Plastique Naimi Emballage,Hassan Ar,002309945000060
92261,Faid Peintre,Assilah M,002310050000038
92262,Dollarbox,Rabat,002310052000081
92263,MEUBLE SYSTEMS,Casablanca,002310074000069
92264,Maestro Cake,Marrakech,002310169000026
92265,Lamarconf,Tanger,002310338000022
92266,Proges Engineering Maroc,Casablanca,002310368000085
92267,Lifestyle Sellam Consulting,Casablanca,002310392000019
92268,Elalj Et Consorts,Casablanca,002310437000065
92269,Mokh Produit,Fès,002310445000043
92270,Colomina Trans,Agadir,002310463000042
92271,Sareds Tours,Jadida M,002310555000080
92272,Lebady Studio Archi Tects,Rabat,002310673000095
92273,Soulaymane Handassa,Youssoufia M,002310764000063
92274,Kaftan Alamira,Casablanca,002310830000027
92275,Betraco,Jadida,002310919000049
92276,Open Move International Group,Agadir,002310936000075
92278,Hct Trav,Taourirt M,002311062000068
92279,Prefa Orient Investissement,Hassan Ar,002311067000030
92280,DTB,Berrechid,002311090000088
92281,SIXENSE MAROC,Rabat,002311226000005
92282,Kreaone,Casablanca,002311269000008
92283,Zaya Contracting,Casablanca,002311323000005
92284,Awrash Technique,Agdal Riyad,002311491000028
92285,J Progress,Hassan,002311530000042
92286,Karim Net,Kénitra,002311561000078
92287,Africa Cosmetica,Casablanca,002311688000044
92288,Alutan,Tanger,002311715000091
92289,Travaux Gold Lotus,Fquih Ben Salah M,002311973000012
92290,SMART (Société Marocaine d'Automatisme et Réseaux de Terrains),Casablanca,002312053000083
92291,Sifdi Service,Agdal Riyad Ar,002312094000043
92292,Shop Connect,Casablanca,002312254000088
92293,Laay Dayou,Laayoune,002312333000089
92294,Proma Concept Systeme,Casablanca,002312339000024
92295,Avon Cosmetics Maghreb,Casablanca,002312373000076
92296,Top Distribution Et Logistique,Casablanca,002312379000011
92297,Interqual Training  Consulting,Assoukhour Assawda Ar,002312560000071
92298,Ste Ait Benhammou Travaux,Tiznit,002312634000013
92299,Deutschhaus,Mekns M,002312716000030
92300,Groupe Mecon,Bni Mellal M,002312731000013
92301,United Bureautique (Ste),Rabat,002312734000029
92302,Grand Et Moyen Travaux Mediterraneens  (Gmtm),Al Hoceima,002312737000045
